codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
3637-11-LE25;"SERVICIO MANTENCION DE PLAZAS VILLA PUNTA DELGADA";"ILUSTRE MUNICIPALIDAD DE SAN GREGORIO";"69.251.500-5";"Municipalidad de San Gregorio - Adquisiciones";"Av. Bernardo O`Higgins Nº 50, Punta Delgada";"San Gregorio";"Región de Magallanes y de la Antártica";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"SE REQUIERE EL SERVICIO DE MANTENCION DE TODAS LAS AREAS VERDES DE VILLA PUNTA DELGADA TALES COMO, PLAZAS, JARDINES U OTROS.";2025-04-02T17:25:40.617;2025-04-10T17:34:00;2025-04-14T17:35:00;31000000;"CLP";0;0
1024-8-LE25;"AGUA INDUSTRIAL.SECTOR NORTE.DV REGION DE TARAPACA";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - I Región - Dirección Regional";"Tarapacá N° 130, piso 3";"Iquique";"Región de Tarapacá";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Adquisición de 5.000 m3 de Agua Industrial para las operaciones que realiza la Administración Directa en rutas del Sector Norte, de las Provincias de Iquique- Tamarugal, Región de Tarapacá";2025-03-20T10:11:00;2025-03-27T18:37:00;2025-04-14T18:20:21.57;;"CLP";0;0
4063-37-LR24;"CONCESIÓN DE LOS SERVICIOS DE EXTRACCIÓN DE RESIDUOS: DOMICILIARIOS ASIMILABLES Y OTROS LIMPIEZA Y BARRIDO DE CALLES MANTENCIÓN DE ÁREAS VERDES Y OTROS SERVICIOS DE LA COMUNA DE MARIQUINA 2025";"I MUNICIPALIDAD DE MARIQUINA";"69.200.400-0";"Secplan";"Mariquina 54";"Mariquina";"Región de Los Ríos";"LR";"Desierta (o art. 3 ó 9 Ley 19.886)";"CONCESIÓN DE LOS SERVICIOS DE EXTRACCIÓN DE RESIDUOS: DOMICILIARIOS, ASIMILABLES Y OTROS  LIMPIEZA Y BARRIDO DE CALLES  MANTENCIÓN DE ÁREAS VERDES Y OTROS SERVICIOS, DE LA COMUNA DE MARIQUINA, 2025, SEGÚN DOCUMENTACIÓN ADJUNTA";2024-12-30T16:57:36.983;2025-02-26T15:30:00;2025-04-14T17:30:00;;"CLP";0;0
1058094-2-LQ25;"SUMINISTRO DE NUTRICIÓN PARENTERAL";"SERVICIO DE SALUD SUR HOSPITAL SANATORIO EL PINO";"61.608.107-1";"Fármarcos";"Padre Hurtado 13560 San Bernardo";"San Bernardo";"Región Metropolitana de Santiago";"LQ";"Desierta (o art. 3 ó 9 Ley 19.886)";"la necesidad de establecer un contrato de suministro para la nutrición parenteral de pacientes del Hospital El Pino";2025-02-13T13:16:19.247;2025-03-05T15:01:00;2025-04-14T17:37:44.617;;"CLP";0;0
4591-5-LP25;"200 días de arriendo tractor desbrozador para apoyo a cuadrilla de desbroce Provincia de Colchagua";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - VI Región - Provincia Colchagua";"Cuevas N° 530, Edificio Interior Piso 3";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LP";"Desierta (o art. 3 ó 9 Ley 19.886)";"Para el apoyo a las labores de la cuadrilla de roce mecanizado, en caminos de la Provincia de Colchagua, Región de O’Higgins.";2025-02-13T12:28:00;2025-03-05T15:01:00;2025-04-14T17:33:49.79;;"CLP";0;0
1380-38-LP25;"Propuesta Pública N° 80 DEL 2025 denominada “ADQUISICIÓN DE APARATOS DE ORTODONCIA DENTAL”";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"61.602.232-6";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"";"";"Región de la Araucanía";"LP";"Desierta (o art. 3 ó 9 Ley 19.886)";"Las presentes bases se refieren a las condiciones y características técnicas requeridas para adquirir APARATOS DE ORTODONCIA DENTAL, en adelante: “los Insumos” por el periodo de dieciocho (18) meses, todo en concordancia al Plan Compras y Contrataciones año 2025 (PAC), Bases Administrativas y Técnicas, Requerimientos técnicos, detallados en el Anexo Nº 1 y otros anexos que constituyen el referido llamado a licitación.";2025-02-13T15:40:01.42;2025-03-05T15:00:00;2025-04-14T17:05:20.88;83000000;"CLP";0;0
886954-49-LE25;"CONVENIO DE SUMINISTRO DE KIT PARA HEMORRAGIA POST PARTO PARA HGGB";"HOSPITAL GUILLERMO GRANT BENAVENTE DE CO";"61.602.189-3";"Abastecimiento Insumos";"San Martin 1436";"Concepción";"Región del Biobío";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"La necesidad de abastecer del insumo para la atención oportuna del paciente.";2025-02-03T11:36:07.317;2025-02-13T17:02:00;2025-04-14T17:02:00;;"CLP";0;0
5557-5-LE25;"SERVICIOS DE ATENCIÓN DE PARTICIPANTES EN ACTIVIDADES CON CONVOCATORIA REGIONAL QUE REALIZA EL ISL BIOBÍO A ENTIDADES EMPLEADORAS ADHERENTES";"INSTITUTO DE SEGURIDAD LABORAL";"61.533.000-0";"ISL Región del Bio Bio";"Teatinos N° 726, Santiago";"Santiago Centro";"Región del Biobío";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"E1O2RT9. Instituto de Seguridad Laboral requiere contratar Servicios de Capacitación en Materias de Prevención de Riesgos y Actividades Preventivas para los Servicios Públicos y Empresas Privadas Beneficiarios de la Ley N°16.744, con el fin de contribuir con la generación de cultura preventiva y apoyo a la gestión de la prevención de riesgos en las entidades empleadoras, para controlar los riesgos de accidentes del trabajo y enfermedades profesionales, a través de la educación del personal.";2025-03-07T12:18:34.87;2025-03-17T15:00:00;2025-04-14T16:55:46.78;50000000;"CLP";0;0
3428-7-LE25;"2da. Fase mantenimiento Rancho de Tropa";"COMANDO DE APOYO A LA FUERZA";"61.948.900-4";"Destacamento de Montaña N° 8  Tucapel  DESMÑA N° 8";"O'Higgins 750";"Temuco";"Región de la Araucanía";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Realizar la 2da. fase del servicio de mantenimiento y reparación del Rancho de Tropa utilizado por el personal de la JDN “Araucanía” y FT “Tucapel”";2025-03-27T15:06:23.15;2025-04-09T09:30:00;2025-04-14T17:00:00;;"CLP";0;0
1077204-1-LP25;"Habilitación casa 5 CESFAM Violeta Parra";"SERVICIO DE SALUD NUBLE";"61.607.000-2";"ADMINISTRACIÓN DE FONDOS";"";"";"Región del Ñuble";"LP";"Desierta (o art. 3 ó 9 Ley 19.886)";"El Servicio de Salud Ñuble requiere licitar la obra denominada: “Habilitación casa 5, CESFAM Violeta Parra” con una superficie de 147,09 m2  obras que se emplazan en el CESFAM Violeta Parra, de acuerdo con las presentes bases administrativas, planos, especificaciones técnicas y demás antecedentes que acompañan dicha licitación.";2025-02-14T15:55:00;2025-03-21T15:30:00;2025-04-14T16:39:58.787;;"CLP";0;0
1057434-13-L125;"SERVICIO MANTENCION PREVENTIVA, CORRECTIVA Y REPARATIVA BARRERA Y MOTORES ELECTRICOS DE ACCESOS DEL CESFAM DR. VICTOR M. FERNANDEZ";"SERVICIO DE SALUD CONCEPCION ARAUCO CONS";"61.607.104-1";"Bienes y Servicios";"MAIPU. N.° 2120";"Concepción";"Región del Biobío";"L1";"Desierta (o art. 3 ó 9 Ley 19.886)";"LAS PRESENTES ESPECIFICACIONES TÉCNICAS ESTÁN REFERIDAS A LA CONTRATACIÓN DE SERVICIOS PARA EFECTUAR MANTENCIONES PREVENTIVAS, CORRECTIVAS Y REPARATIVAS DE LA BARRERA ACCESO PRINCIPAL Y SISTEMAS ELÉCTRICOS (3 MOTORES) DE LOS DISTINTOS ACCESOS AL CESFAM DR. VÍCTOR M. FERNÁNDEZ, SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS.";2025-03-25T16:33:00.737;2025-04-04T15:30:00;2025-04-14T17:00:00;5400000;"CLP";0;0
1019-31-LE25;"ADQUISICIÓN DE IMÁGENES SATELITALES ESTÉREO Y MDT PARA LA DIVISIÓN DE HIDROLOGÍA DE LA DIRECCIÓN GENERAL DE AGUAS";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO";"Morandé 59, piso 8";"Santiago";"Región Metropolitana de Santiago";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"El objetivo general de esta licitación pública es la adquisición de productos satelitales de programación, para el fin del año hidrológico 2024-2025 (desde el 1 al 30 de abril de 2025) de zonas cubiertas por glaciares de interés para el Servicio, con el propósito de usarlas como insumos para realizar balances de masa geodésicos, de acuerdo con las disposiciones que se especifican en las presentes Bases. Por tratarse de la adquisición de bienes de simple y objetiva especificación, según consta de las presentes Bases Técnicas, la contratación se formalizará mediante la emisión de la orden de compra y su aceptación por parte del proveedor, conforme a lo establecido en las presentes Bases (Bases Administrativas, en sus numerales X y XVII), en relación con lo dispuesto en el artículo 117 del Decreto Supremo N° 661, de 2024, del Ministerio de Hacienda.";2025-04-01T16:18:00;2025-04-10T16:59:00;2025-04-14T16:35:30.227;;"CLP";0;0
2986-19-LE25;"Cont. suministro protesis dentales base metalica";"I MUNICIPALIDAD DE LOS LAGOS";"69.200.600-3";"Unidad de Salud";"Arturo Prat Nº 162";"Los Lagos";"Región de Los Ríos";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"La necesidad de contar con un contrato de sumnistro de protesis dentales, para usuarios del CESFAM Tomás Rojas Vergara.";2025-03-27T15:56:00;2025-04-04T10:30:00;2025-04-14T17:00:00;;"CLP";0;0
2408-43-L125;"SUMINISTRO DE TRANSPORTE CASA ABIERTAS SECCION JOVENES 2025, COMO CONTRATO DE SUMINISTRO";"I MUNICIPALIDAD DE LOS ANGELES";"69.170.100-K";"IMUNI_LOSANGELES ADQUISICIONES";"AV. LAS INDUSTRIAS 8780, BODEGA N°9";"Los Angeles";"Región del Biobío";"L1";"Desierta (o art. 3 ó 9 Ley 19.886)";"SUMINISTRO DE TRANSPORTE CASA ABIERTAS SECCION JOVENES 2025, COMO CONTRATO DE SUMINISTRO DIDECO, SECCION JOVENES ID SISBALITO 769";2025-03-24T15:50:36.16;2025-03-31T15:03:00;2025-04-14T16:35:09.607;3000000;"CLP";0;0
564953-5-LR25;"SERVICIO DE TELEMEDICINA PARA CORP. DE LAS CONDES";"Corporación de Educación y Salud de Las Condes";"70.902.000-5";"Corporación de Educación y Salud de Las Condes";"RIO LOA 8350 (360 RAM)";"Las Condes";"Región Metropolitana de Santiago";"LR";"Desierta (o art. 3 ó 9 Ley 19.886)";"EL OBJETIVO DEL PROCESO DE LICITACIÓN ES LA CONTRATACIÓN DE SERVICIO DE TELEMEDICINA VIRTUAL PARA LA CORPORACIÓN DE EDUCACIÓN Y SALUD DE LAS CONDES. LO ANTERIOR, DE ACUERDO CON LO DETALLADO EN LAS PRESENTES BASES DE LICITACIÓN.";2025-01-29T17:03:00;2025-02-28T18:00:00;2025-04-14T16:28:35.157;350000000;"CLP";0;0
1057544-48-LP25;"Contratación de servicios para atención de pacientes con sospecha de patología cérvico uterino";"SERVICIO DE SALUD DE TALCAHUANO HOSPITAL";"61.607.202-1";"Bienes y Servicios";"Alto Horno 777 - Higueras";"Talcahuano";"Región del Biobío";"LP";"Desierta (o art. 3 ó 9 Ley 19.886)";"La presente licitación pública tiene por objetivo contratar servicios médicos y no médicos para la realización de Consultas médicas y procedimiento de Colposcopia a pacientes de Hospital Las Higueras.";2025-02-25T09:10:56.417;2025-03-18T15:00:00;2025-04-14T16:00:00;140026000;"CLP";0;0
2387-30-LE25;"Elaboración de 4 obras esculturales comuna Pucón";"I MUNICIPALIDAD DE PUCON";"69.191.600-6";"Municipalidad de Pucon";"AV. BERNANDO OHIGGINS Nº 483";"Pucón";"Región de la Araucanía";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"La Municipalidad requiere el mejoramiento de la representatividad de las comunidades indígenas y realzar la fauna del sector La Poza, por medio del trabajo a mano en madera para la elaboración de obras esculturales, de la Comuna Pucón.";2025-03-21T10:32:26.13;2025-04-01T15:10:00;2025-04-14T16:27:10.053;;"CLP";0;0
4284-58-L125;"REPUESTOS MANTENCION CAMIONETA NISSAN NP300 VIAL";"I MUNICIPALIDAD DE CUNCO";"69.191.000-8";"Municipalidad de Cunco";"Pedro Aguirre Cerda Nº 600";"Cunco";"Región de la Araucanía";"L1";"Desierta (o art. 3 ó 9 Ley 19.886)";"La municipalidad de Cunco necesita adquirir repuestos para camioneta Nissan N300 de la unidad vial.";2025-04-01T13:17:27.983;2025-04-08T16:00:00;2025-04-14T16:30:00;800000;"CLP";0;0
3537-8-LE25;"Servicio de reforestación en predio “Lonconao”";"COMANDO DE APOYO A LA FUERZA";"61.101.037-0";"Cuerpo Militar del Trabajo Subjef Zonal Pto. Montt";"Egaña N° 1111";"Puerto Montt";"Región de los Lagos";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"El Cuerpo Militar del Trabajo, en adelante CMT, conforme a las necesidades del convenio MOP – CMT, denominado “Construcción conexión vial cruce ruta 231-CH acceso norte Lago Espolón, sector DM 1.450,00 – DM 2.160,00 – dm 15.600,00, región de Los Lagos”, requiere contratar el servicio de reforestación en predio “Lonconao”, gasto con cargo al Campamento Futaleufú, como parte de los servicios definidos en el convenio en cuestión, el cual es ejecutado por la Sub Jefatura Zonal del CMT “PUERTO MONTT”.";2025-03-14T14:56:43.92;2025-04-03T17:01:00;2025-04-14T15:42:18.017;47589513;"CLP";0;0
4619-3-L125;"CONTRATO DE SERVICIO DE SUMINISTRO DE MANTENCIÓN Y REPARACIÓN DE OBRAS MENORES PARA OFICINAS DEPENDIENTES DE LA DIRECCIÓN REGIONAL DEL TRABAJO – IV REGION DE COQUIMBO";"DIRECCION DEL TRABAJO";"61.502.000-1";"Dirección del Trabajo IV Región Coquimbo";"Balmaceda 370, Piso 3";"La Serena";"Región de Coquimbo";"L1";"Desierta (o art. 3 ó 9 Ley 19.886)";"CONTRATO DE SERVICIO DE SUMINISTRO DE MANTENCIÓN Y REPARACIÓN DE OBRAS MENORES PARA OFICINAS DEPENDIENTES DE LA DIRECCIÓN REGIONAL DEL TRABAJO – IV REGION DE COQUIMBO";2025-03-27T08:58:34.613;2025-04-03T20:30:00;2025-04-14T15:44:13.54;6500000;"CLP";0;0
1126920-17-LE25;"SERVICIO CAMARAS DE SEGURIDAD E.E SLEP COLCHAGUA";"SERVICIO LOCAL DE EDUCACION PUBLICA DE COLCHAGUA";"62.000.790-0";"UNIDAD DE ADQUISICIONES";"Casa Central SLEP - Chillán N°894, San Fernando";"San Fernando";"Región del Libertador General Bernardo O´Higgins";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"SERVICIO DE CAMARAS DE SEGURIDAD CON SEGURIDAD PREVENTIVA PARA ESTABLECIMIENTOS EDUCACIONALES DEL SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE COLCHAGUA";2025-03-12T17:12:35.263;2025-03-24T15:30:00;2025-04-14T15:30:00;;"CLP";0;0
621-86-LR25;"OLANZAPINA 10 MG  POLVO LIOFILIZADO FAM 1000020618";"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD";"61.608.700-2";"Compras del Giro 621";"Bodega Proveedor";"Santiago Centro";"Región Metropolitana de Santiago";"LR";"Desierta (o art. 3 ó 9 Ley 19.886)";"BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD";2025-01-28T15:00:48.21;2025-03-03T16:00:00;2025-04-14T15:19:10.523;1887011385;"CLP";0;0
893-3-LE25;"ADQUISICION DE HORAS DE ELICOPTERO";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección General de Aguas - X Región";"OHiggins 451, piso 7";"Puerto Montt";"Región de los Lagos";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"“ADQUISICIÓN DE HORAS DE HELICÓPTERO PARA LA DIVISIÓN DE HIDROLOGÍA DE LA REGIÓN DE LOS LAGOS”  SEGUN BASES ADMINISTRATIVAS, TÉCNICAS Y ANEXOS EN ARCHIVOS ADJUNTOS";2025-03-20T11:22:12.463;2025-03-31T15:00:00;2025-04-14T15:00:00;11000000;"CLP";0;0
704093-1-LE25;"LP 183-2024";"SERVICIO DE VIVIENDA Y URBANIZACION V REGION";"61.817.000-4";"OFICINA DE PROPUESTAS";"Bellavista 168 Piso 7";"Valparaíso";"Región de Valparaíso";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"LP 183-2024 CONSERVACIÓN, MANTENCIÓN Y SEGURIDAD DEL PARQUE DEPORTIVO EL ÁLAMO, COMUNA DE VILLA ALEMANA";2025-03-06T15:51:00;2025-04-04T09:00:00;2025-04-14T13:08:33.18;;"CLP";0;0
2427-291-LE24;"Adquisición de calzado seguridad Programa PGE";"I MUNICIPALIDAD DE VALPARAISO";"69.060.900-2";"ABASTECIMIENTO";"AVDA.ARGENTINA 864 DEPARTAMENTO CONTABILIDAD.";"Valparaíso";"Región de Valparaíso";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Adquisición de 390 calzados de seguridad Programa PGE, según bases técnicas.";2024-12-02T17:31:05.697;2024-12-16T15:00:00;2025-04-14T13:39:29;20000000;"CLP";0;0
1057918-37-LE24;"Adquisición Lavadora Ultrasónica";"SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS";"61.606.800-8";"Activos Fijos";"Bienes y Servicios";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Adquisición Lavadora Ultrasónica para el Hospital de Santa Cruz.";2024-10-23T11:06:00;2024-11-04T15:01:00;2025-04-14T12:36:13.263;;"CLP";0;0
900-12-LE25;"Hogar Protegido Supervisión Parcial";"SERVICIO DE SALUD VALPARAISO SAN ANTONIO";"61.979.910-0";"Hospital Psquiatrico del Salvador";"Subida Carvallo Nº 200";"Valparaíso";"Región de Valparaíso";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Cumplir con los Pacientes Derivados de la Red del Servicio de Salud Valparaíso San Antonio, para un total de 6 usuarios con supervisión parcial.";2025-03-10T17:42:41.623;2025-03-20T12:00:00;2025-04-14T12:19:13.753;;"CLP";0;0
4455-30-LE25;"Servicio Contratacion Seguros Establecimientos";"I MUNICIPALIDAD DE ARAUCO";"69.160.100-5";"Ilustre Municipalidad de Arauco - Educación";"";"";"Región del Biobío";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Que corresponde al Departamento de Educación Municipal, mantener vigente la Contratatcion de los Seguros de Edificios, Bienes Muebles, Inmuebles a 14 Establecimientos Educacionales Rurales de la Comuna Arauco.";2025-03-24T17:24:49.58;2025-04-03T14:25:00;2025-04-14T14:26:00;;"CLP";0;0
4463-15-L125;"SUMINISTRO DE ACIDO ASCORBICO 500 MG";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO";"61.606.903-9";"Farmacia";"CHACABUCO N° 121, CURICÓ, REGIÓN DEL MAULE";"Curicó";"Región del Maule";"L1";"Desierta (o art. 3 ó 9 Ley 19.886)";"El Hospital Curicó requiere el suministro del medicamento ACIDO ASCORBICO 500 MG para el Servicio de Farmacia. para un periodo de 24 meses o hasta el consumo total del presupuesto adjudicado.";2025-03-18T12:45:08.703;2025-03-24T17:00:00;2025-04-14T13:54:31.473;6700000;"CLP";0;0
1794-2-LE25;"TAMIZAJE OFTALMOLOGÍA - TRAUMATOLOGÍA 2025-2026";"JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA";"60.908.000-0";"Junaeb  Región Tarapacá";"12 de Febrero 1080";"Iquique";"Región de Tarapacá";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Se requiere contratar el Servicio de Tamizaje en las especialidades de Oftalmología y Traumatología a realizarse en las comunas urbanas y rurales a nivel regional, para los beneficiarios del Programa de Servicios Médicos de la Junta Nacional de Auxilio Escolar y Becas, para el año 2025-2026.";2025-01-17T16:16:49.97;2025-02-03T15:00:00;2025-04-14T11:50:33.227;;"CLP";0;0
3953-14-LE25;"ADQ DE MAQUINARIAS AGROPECUARIAS PARA AREAS VERDES";"I MUNICIPALIDAD DE PERALILLO";"69.091.500-6";"I MUNICIPALIDAD DE PERALILLO";"Bernardo O Higgins 237 Peralillo";"Peralillo";"Región del Libertador General Bernardo O´Higgins";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"La I. Municipalidad de Peralillo a través de la Unidad de Aseo y Ornato requiere adquirir maquinarias y otros afines para mantención de áreas verdes de la comuna de Peralillo, según detalle establecido en especificaciones técnicas adjuntas. Disponibilidad presupuestaria máxima de 11.250.000.- Impuesto incluido. Condiciones están en documento adjunto Bases Administrativas Generales.";2025-03-21T12:46:41.567;2025-03-31T15:01:00;2025-04-14T11:13:41.17;11250000;"CLP";0;0
733913-18-LQ25;"GESTION DE SERVICIOS INCREMENTO DE INGRESOS";"I MUNICIPALIDAD DE EL MONTE";"69.073.000-6";"SECPLAN";"Av. Los Libertadores #277";"El Monte";"Región Metropolitana de Santiago";"LQ";"Desierta (o art. 3 ó 9 Ley 19.886)";"La naturaleza de persona jurídica de derecho público con patrimonio propio impone a las municipalidades la necesidad de optimizar los ingresos de los que dispone para cumplir las tareas que le impone la ley, las cuales muchas de ellas vienen sin el financiamiento público comprometido. Por ello, las municipalidades deben actuar en dos sentidos. En primer sentido, actuar de forma eficiente en sus gastos y en la gestión de los recursos que recibe y, en segundo lugar, deben establecer estrategias para aumentar sus ingresos, siempre enmarándose dentro de lo que la normativa legal y los dictámenes de la Contraloría permiten.";2025-02-25T15:14:30.807;2025-03-17T18:43:00;2025-04-14T11:36:19.92;;"CLP";0;0
1658-2-LQ25;"P.417-2024 CONSTRUCCIÓN ALUMBRADO PÚBLICO DIVERSOS LOTEOS 2021 TEMUCO - CONSTRUCCIÓN ALUMBRADO PÚBLICO LOTEOS SECTOR LABRANZA TEMUCO";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"I MUNICIPALIDAD DE TEMUCO";"Arturo Prat 650";"Temuco";"Región de la Araucanía";"LQ";"Desierta (o art. 3 ó 9 Ley 19.886)";"CONSTRUCCIÓN ALUMBRADO PÚBLICO DIVERSOS LOTEOS 2021, TEMUCO - CONSTRUCCIÓN ALUMBRADO PÚBLICO LOTEOS SECTOR LABRANZA, TEMUCO";2025-02-24T17:28:50.447;2025-03-17T15:30:00;2025-04-14T11:04:11.837;;"CLP";0;0
5908-1-LP25;"Reposición Escalera Pública Localidad de Mocha";"ILUSTRE MUNICIPALIDAD DE HUARA";"69.010.200-5";"SECPLAC";"AVENIDA VICUÑA MACKENNA S/N";"Huara";"Región de Tarapacá";"LP";"Desierta (o art. 3 ó 9 Ley 19.886)";"Se requiere la ejecución del Proyecto  REPOSICIÓN ESCALERA PÚBLICA LOCALIDAD DE MOCHA, COMUNA DE HUARA  Según Bases Administrativas Generales, Planimetría, Especificaciones Técnicas y Anexos que rigen el proceso de licitación.";2025-01-27T12:54:41.33;2025-02-19T16:00:00;2025-04-14T10:56:27.77;;"CLP";0;0
613-1-LE25;"SERVICIO DE MANTENCIÓN REPARACIÓN DE VEHÍCULOS";"SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO";"61.836.000-8";"SEREMI MINVU XI REGION";"Freire 5";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Servicios Técnicos de “Mantención, Reparación y suministros de repuestos para los vehículos institucionales de la SEREMI MINVU de la Región de Aysén";2025-03-11T17:05:53.03;2025-03-21T15:30:00;2025-04-14T11:00:37.277;7500000;"CLP";0;0
1614-3-LQ25;"SERVICIO DE INTERNET Y RED MPLS";"SUPERINTENDENCIA DE ELECTRICIDAD Y COMBUSTIBLES";"60.510.000-7";"Superintendencia de Electricidad y Combustibles";"Alameda 1449 - Torre N° 1 - Piso 13°";"Santiago Centro";"Región Metropolitana de Santiago";"LQ";"Desierta (o art. 3 ó 9 Ley 19.886)";"CONVOCA A LICITACIÓN PÚBLICA Y DESIGNA COMISIÓN EVALUADORA: “PARA CONTRATAR EL SERVICIO DE INTERNET Y RED MPLS”.";2025-02-17T12:41:00;2025-03-14T18:37:00;2025-04-14T10:43:52.827;145500000;"CLP";0;0
813-70-LP24;"PP 38.2024 Servicio de Asesoría en Inspección Técnica de Obras AITO para la supervisión de la ejecución de seis 6 proyectos de infraestructura por Conservación de Infraestructura y Otros Etapa 1  para el Instituto de Salud Pública de Chile";"INSTITUTO DE SALUD PUBLICA DE CHILE";"61.605.000-1";"Cotizaciones - ISP";"Av. Marathón 1000";"Santiago";"Región Metropolitana de Santiago";"LP";"Desierta (o art. 3 ó 9 Ley 19.886)";"El Instituto de Salud Pública de Chile, en adelante e indistintamente el “Instituto”, llama a licitación pública para la contratación del servicio de asesoría en inspección técnica de obras (AITO) para la supervisión de la ejecución de las obras de seis (6) proyectos de infraestructura por  Conservación de infraestructura y otros etapa 1  el cual se regulará por las bases de licitación adjuntas";2024-09-23T22:22:27.157;2024-10-16T15:01:00;2025-04-14T10:31:58.32;;"CLP";0;0
813-78-LE24;"PP 832024 mejoramiento de bodega de residuos del Instituto de Salud Pública de Chile";"INSTITUTO DE SALUD PUBLICA DE CHILE";"61.605.000-1";"Cotizaciones - ISP";"Av. Marathón 1000";"Santiago";"Región Metropolitana de Santiago";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"Según bases de licitación adjuntas";2024-09-25T14:47:27.46;2024-10-07T16:00:00;2025-04-14T10:31:43.743;51718329;"CLP";0;0
2736-5-LE25;"Cajas de Alimentos";"I MUNICIPALIDAD DE ANGOL";"69.180.100-4";"MUNICIPAL";"Pedro Aguirre Cerda Nº 509";"Angol";"Región de la Araucanía";"LE";"Desierta (o art. 3 ó 9 Ley 19.886)";"400 Cajas de Alimentos con entrega parcializada, 200 unidades en Abril y 200 unidades en Septiembre, para entregar a usuarios del Programa Asistencial. Solicitado por Doña Katia Guzman Geissbühler, Directora Des. Comunitario.";2025-03-25T16:38:59.047;2025-04-04T13:19:00;2025-04-14T10:18:03.38;21600000;"CLP";0;0
1057544-22-LR25;"CONTRATACIÓN DE SERVICIOS DE ENFERMERÍA CONSULTAS MÉDICAS E INTERVENCIONES QUIRÚRGICAS DE CIRUGÍA GENERAL Y SUBESPECIALIDADES";"SERVICIO DE SALUD DE TALCAHUANO HOSPITAL";"61.607.202-1";"Bienes y Servicios";"Alto Horno 777 - Higueras";"Talcahuano";"Región del Biobío";"LR";"Desierta (o art. 3 ó 9 Ley 19.886)";"contratar servicios, bajo la condición de compra de servicios para la realización de servicios de enfermería, consultas médicas interviniendo, además, quirúrgicamente a pacientes del hospital que presenten patologías de cirugía general, vascular, gastroenterología o coloproctología, esto, ante la contingencia y demanda actual.";2025-01-28T09:14:48.69;2025-02-28T14:24:00;2025-04-14T10:31:16.683;;"CLP";0;0
