codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1947-40-LP25;"810- CONTRATACION DEL SERVICIO DE EXÁMENES DE RESONANCIA MAGNÉTICA PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO.";"SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO";"61.608.004-0";"Abastecimiento";"Avda. Profesor Zañartu 1085 Independencia";"Independencia";"Región Metropolitana de Santiago";"LP";"Cerrada";"810- CONTRATACION DEL SERVICIO DE EXÁMENES DE RESONANCIA MAGNÉTICA PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO.";2025-03-10T12:16:21.073;2025-03-31T15:00:00;2025-04-29T18:00:00;;"CLP";0;0
4881-22-LE25;"PRODUCCION INTEGRAL PAM ATACAMA";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"65.511.520-k";"Consejo Regional de la Cultura y las Artes Atacama";"Atacama Nº 660 Copiapó";"Alto Del Carmen";"Región de Atacama ";"LE";"Cerrada";"SERVICIOS DE PRODUCCIÓN INTEGRAL PARA IMPLEMENTACIÓN REGIONAL DEL PLAN DE APRECIACIÓN DE LA MÚSICA NACIONAL 2025, SECRETARIA REGIONAL MINISTERIAL DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO DE ATACAMA";2025-03-21T15:47:13.257;2025-03-31T15:00:00;2025-04-14T18:00:00;52937500;"CLP";0;0
1057491-48-LE25;"SERVICIOS DE MANTENCIÓN DE CENTRALES DE VACIO";"SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA";"61.608.408-9";"Bienes y Servicios";"ANTONIO VARAS 360 (CENTRO DE DISTRIBUCIÓN)";"Providencia";"Región Metropolitana de Santiago";"LE";"Cerrada";"CONTRATACION DEL SERVICIO DE MANTENCIÓN PREVENTIVA, CORRECTIVA YO PREDICTIVA DE CENTRALES DE VACIO, PARA EL HOSPITAL DOCTOR LUIS CALVO MACKENNA.";2025-03-20T20:02:56.64;2025-03-31T15:00:00;2025-04-28T20:00:00;65000000;"CLP";0;0
606-3-LP25;"Apoyo a los Procesos Tarifarios de Concesionarias";"SUBSECRETARIA DE TELECOMUNICACIONES";"60.513.000-3";"Subsecretaría de Telecomunicaciones";"Agustinas 1382";"Santiago";"Región Metropolitana de Santiago";"LP";"Cerrada";"Contar con asesoría especializada en los procesos de fijación tarifaria de las concesionarias de servicio público telefónico pertenecientes al Grupo 2 de fijación tarifaria, correspondientes a las concesionarias que pertenecen al Grupo GTD Compañía Nacional de Teléfonos, Telefónica del Sur S.A., Compañía de Teléfonos de Coyhaique S.A., Gtd Manquehue S.A., Gtd Telesat S.A. y Rural Telecommunications Chile S.A.  y al Grupo Entel, Entel Telefonía Local S.A y Will S.A..";2025-02-27T11:32:00;2025-03-31T15:00:00;2025-04-21T15:00:00;110000000;"CLP";0;0
1549-11-LR25;"Adq. Reactivos Bioquimica y otros";"SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE";"61.608.002-4";"Hospital San  José";"San José 1196";"Independencia";"Región Metropolitana de Santiago";"LR";"Cerrada";"Que, de acuerdo con lo establecido en la Resolución Exenta N° 410, de fecha 31 de enero de 2025, que aprueba el Plan Anual de Compras 2025, se requieren reactivos para perfil bioquímico, cardíaco, niveles plasmáticos, inmunología básica y vitamina D para la Unidad de Laboratorio Clínico del Hospital San José. Lo anterior, según consta en el certificado de fecha 10 de febrero de 2025, de la Unidad de Abastecimiento.";2025-02-27T11:04:22.55;2025-03-31T15:00:00;2025-05-30T12:00:00;;"CLP";0;0
2483-42-LE25;"ADQUISICIÓN DE LUBRICANTES PARA VEHÍCULOS DE LA FLOTA MUNICIPAL 2025";"I MUNICIPALIDAD DE QUILICURA";"69.071.300-4";"DEPARTAMENTO COMPRAS PÚBLICAS";"";"";"Región Metropolitana de Santiago";"LE";"Cerrada";"ADQUISICIÓN DE LUBRICANTES PARA VEHÍCULOS DE LA FLOTA MUNICIPAL 2025, DECRETO ALCALDICIO E. N°1019 APRUEBA BASES";2025-03-19T10:52:28.557;2025-03-31T15:00:00;2025-04-30T18:00:00;;"CLP";0;0
1346279-3-LE25;"COMPRA DE 22 RADIOS PORTÁTILES PARA IP IRC";"SERVICIO NACIONAL DE REINSERCION SOCIAL JUVENIL";"62.000.970-9";"DIRECCION REGIONAL DE ARICA Y PARINACOTA";"MONEDA 970 PISO 10 SANTIAGO CENTRO";"Santiago";"Región de Arica y Parinacota";"LE";"Cerrada";"Las presentes bases de licitación tienen por objeto la “COMPRA DE 22 RADIOS PORTÁTILES PARA IP IRC”, del Servicio Nacional de Reinserción Social Juvenil, región de Arica y Parinacota.";2025-03-24T17:28:00;2025-03-31T15:00:00;2025-04-14T18:00:00;;"CLP";0;0
1057509-98-LE25;"CONVENIO DE MANTENCION PREVENTIVA Y REPARACION DE EQUIPOS DE ALIMENTACION DEL HCHM";"HOSPITAL CLINICO HERMINDA MARTIN";"61.607.001-0";"Bienes y Servicios";"";"";"Región del Ñuble";"LE";"Cerrada";"El Hospital Clínico Herminda Martin de Chillan requiere contar con CONVENIO DE MANTENCION PREVENTIVA Y REPARACION DE EQUIPOS DE ALIMENTACION DEL HCHM, y así contratar los servicios de un proveedor con conocimiento en mantención preventiva y reparación de equipos de alimentación especificados en las bases técnicas, de esta forma mantener en buen funcionamiento los equipos, de acuerdo a protocolos técnicos y administrativos establecidos por el Hospital. Se pretende obtener la mejor calidad y oportunidad en los servicios requeridos a un precio conveniente.";2025-03-21T16:09:22.43;2025-03-31T15:00:00;2025-04-25T17:30:00;;"CLP";0;0
1380-78-LE25;"Propuesta Pública N° 126 DEL 2025 denominada “ADQUISICIÓN DE CLIPS ANEURISMAS”";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"61.602.232-6";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"";"";"Región de la Araucanía ";"LE";"Cerrada";"Las presentes bases se refieren a las condiciones y características técnicas requeridas para adquirir CLIPS DE ANEURISMAS en adelante: “los Insumos” por el periodo de doce (12) meses, todo en concordancia al Plan Compras y Contrataciones año 2025 (PAC), Bases Administrativas y Técnicas, Requerimientos técnicos, detallados en el Anexo Nº 1 y otros anexos que constituyen el referido llamado a licitación.";2025-03-19T16:31:47.5;2025-03-31T15:00:00;2025-06-29T18:00:00;60000000;"CLP";0;0
2422-67-LE25;"solicitud  943059   INSUMOS MEDICOS  ";"I MUNICIPALIDAD DE PUENTE ALTO";"69.072.100-7";"I MUNICIPALIDAD DE PUENTE ALTO";"CONCHA Y TORO 3214, PARQUE GABRIELA";"Puente Alto";"Región Metropolitana de Santiago";"LE";"Cerrada";"compra de agujas ,algodón, alcohol gasa y otros  para la atención primarias de mascotas ,ofertar con ficha técnica de los productos a ofertar .";2025-03-21T17:57:04.917;2025-03-31T15:00:00;2025-04-22T18:43:00;;"CLP";0;0
808211-3-LE25;"COMPRA DE HORMIGON PREMEZCLADO G-30";"I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL";"69.160.400-4";"PMU y PROEMPLEO";"Libertad N° 309";"Los Alamos";"Región del Biobío ";"LE";"Cerrada";"La Municipalidad de Los Álamos, Rol único Tributario N° 69.160.400-4, con domicilio en    Libertad    N° 300   Los    Álamos, invita   a los proveedores inscritos en el portal Chile proveedores a participar de la presente licitación, con el objeto de adquirir 136 m3 de HORMIGON PREMEZCLADO G-30, de conformidad al formato de Especificaciones Técnicas mínimas requeridas y que forman parte de este proceso licitatorio, esta licitación será presentada en una sola línea, el monto disponible para la adquisición de hormigón es de  25.085.200 iva incluido destinados a la ejecución y complementación  de los  proyectos del Programa de mejoramiento urbano línea de emergencia de la Municipalidad de Los Álamos.";2025-03-25T12:00:57.11;2025-03-31T15:00:00;2025-04-04T16:30:00;25085200;"CLP";0;0
2548-14-L125;"INSUMOS TALLERES CCR DEPARTAMENTO DE SALUD";"I MUNICIPALIDAD DE PADRE LAS CASAS";"61.955.000-5";"MUNICIPALIDAD DE PADRE LAS CASAS  SALUD";"Ramberga 760";"Padre Las Casas";"Región de la Araucanía ";"L1";"Cerrada";"INSUMOS PARA TALLERES CENTRO COMUNITARIO DE REHABILITACION DEL DEPARTAMENTO DE SALUD MUNICIPALIDAD DE PADRE LAS CASAS";2025-03-25T10:18:35.953;2025-03-31T15:00:00;2025-04-11T15:00:00;;"CLP";0;0
2974-21-LE25;"SERVICIO DE FUMIGACION DESRATIZACION DESINSECTACION Y SANITIZACION EN UNIDADES INTERNAS DE LA DBS 68-2025";"FUERZA AEREA DE CHILE COMANDO LOGISTICO";"61.103.006-1";"División de Bienestar Social";"";"";"Región Metropolitana de Santiago";"LE";"Cerrada";"SERVICIO DE FUMIGACION DESRATIZACION DESINSECTACION Y SANITIZACION EN UNIDADES INTERNAS DE LA DBS 68-2025";2025-03-25T05:52:31.517;2025-03-31T15:00:00;2025-05-30T17:00:00;13655420;"CLP";0;0
1058014-8-LE25;"Medic. Farmacia Incumpl.CENABAST Febrero-Marzo 25";"SERVICIO DE SALUD ARAUCO HOSPITAL DE ARAUCO";"61.602.209-1";"Fármarcos";"Caupolican S/N Arauco";"Arauco";"Región del Biobío ";"LE";"Cerrada";"El Hospital  de Arauco, requiere adquirir Medicamentos  para el Servicio  de Farmacia del  Hospital Arauco, enmarcado en la Medicamentos Farmacia Incumplimiento CENABAST Febrero – Marzo 2025, según especificaciones  Técnicas de las presentes bases de licitación.";2025-03-24T11:44:44.05;2025-03-31T15:00:00;2025-04-28T18:00:00;;"CLP";0;0
1057539-26-LR25;"CONV. SUMINISTRO STENT CORONARIO SOLICITUD 1010";"HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI";"61.975.100-0";"Bienes y Servicios";"";"";"Región de los Lagos ";"LR";"Cerrada";"El objetivo de esta licitación es asegurar el suministro de dispositivos médicos de alta calidad, que cumplan con los estándares de seguridad y eficacia, contribuyendo al óptimo desarrollo de las intervenciones médicas. Los stents coronarios deberán estar diseñados para proporcionar soporte estructural a las venas periféricas, facilitando el flujo sanguíneo adecuado y mejorando la salud vascular de los pacientes. Se busca establecer un contrato que garantice la disponibilidad continua de estos insumos críticos, con tiempos de entrega eficientes y cumplimiento estricto de las normativas sanitarias vigentes, asegurando así la continuidad y calidad en la atención de los pacientes en la unidad de Hemodinamia del hospital de Puerto Montt";2025-02-27T14:23:38.517;2025-03-31T15:00:00;2025-06-29T15:00:00;399840000;"CLP";0;0
1346282-1-LE25;"SERVICIO DE SALA CUNA PARA S.N.R.S.J. COQUIMBO";"SERVICIO NACIONAL DE REINSERCION SOCIAL JUVENIL";"62.000.970-9";"DIRECCIÓN REGIONAL DE COQUIMBO";"Juan José Urizar N° 4498, Compañia Alta, sector el Olivar, La Serena";"Til Til";"Región de Coquimbo ";"LE";"Cerrada";"La presente licitación, tiene por objeto adjudicar a una proveedora que, de acuerdo con las especificaciones técnicas, cumpla con todos los requisitos necesarios para la correcta prestación del Servicio de Sala Cuna para hijo de funcionaria del IP-IRC Coquimbo dependiente del Servicio Nacional de Reinserción Social Juvenil- Región de Coquimbo.";2025-03-21T15:32:13.49;2025-03-31T15:00:00;2025-04-04T18:02:00;7000000;"CLP";0;0
2111-77-LP25;"LIMPIADOR DE HERIDAS SOLUCIÓN DE 800ML A 1000ML";"HOSPITAL DE URGENCIA ASISTENCIA PUBLICA DR ALEJANDRO DEL RIO";"61.608.602-2";"Hospital de Urgencia Asistencia Pública";"Curico N°345 Bodega Central";"Santiago";"Región Metropolitana de Santiago";"LP";"Cerrada";"ADQUISICIÓN DEL SUMINISTRO DE LIMPIADOR DE HERIDAS SOLUCIÓN DE 800ML A 1000ML PARA EL HOSPITAL DE URGENCIA ASISTENCIA PÚBLICA POR 36 MESES.";2025-03-20T10:37:27.14;2025-03-31T15:00:00;2025-04-30T18:00:00;;"CLP";0;0
1057548-5-LE25;"CONVENIO DE SUMINISTROS SERVICIOS DE RESONANCIA MAGNÉTICA PARA PACIENTES DEL HOSPITAL JUAN MOREY DE LA UNION";"SERVICIO DE SALUD VALDIVIA HOSPITAL LA U";"61.607.503-9";"Bienes y Servicios";"Bienes y Servicios";"La Unión";"Región de Los Ríos";"LE";"Cerrada";"El Hospital La Unión invita a personas naturales o jurídicas que cumplan con los requisitos establecidos en las presentes Bases a ofertar en su licitación pública “CONVENIO DE SUMINISTROS SERVICIOS DE RESONANCIA MAGNÉTICA PARA PACIENTES DEL HOSPITAL JUAN MOREY DE LA UNION”. La presente licitación pública es de tipo simple, es decir, que se adjudicara a un solo oferente.";2025-03-20T15:56:35.29;2025-03-31T15:00:00;2025-06-23T19:50:00;;"CLP";0;0
2484-1-LE25;"ADQUISICIÓN DE MATERIAL E INSUMOS DE CREDENCIALES PARA FUNCIONARIOS DE SALUD";"I MUNICIPALIDAD DE QUILICURA";"69.071.301-2";"Adquisiciones DESAM";"";"";"Región Metropolitana de Santiago";"LE";"Cerrada";"ADQUISICIÓN DE MATERIAL E INSUMOS DE CREDENCIALES PARA FUNCIONARIOS DE SALUD";2025-03-19T13:21:03.093;2025-03-31T15:00:00;2025-04-30T15:04:00;;"CLP";0;0
4594-27-LE25;"SUMINISTRO DE INSUMOS PARA IMPRESORAS";"I MUNICIPALIDAD DE COIHUECO";"69.141.102-8";"Departamento de Salud";"Sargento Aldea / 18 de Septiembre";"Coihueco";"Región del Ñuble";"LE";"Cerrada";"Adquisición suministro de insumos para impresoras. Los productos deben ser enviados a Calle 18 de Septiembre 1643, Coihueco.";2025-03-21T09:41:45.34;2025-03-31T15:00:00;2025-04-21T17:33:00;15000000;"CLP";0;0
5558-10-LE25;"SERVICIO DE ATENCIÓN PARA PARTICIPANTES EN ACTIVIDADES DE CAPACITACIÓN BENEFICIARIOS DE LA LEY 16.744 Y PARTICIÁCIÓN CIUDADANA DEL INSTITUTO DE SEGURIDAD LABORAL EN LA REGIÓN DE LA ARAUCANIA.";"INSTITUTO DE SEGURIDAD LABORAL";"61.533.000-0";"ISL Región de la Araucanía";"Andrés Bello N° 190 Temuco";"Temuco";"Región de la Araucanía ";"LE";"Cerrada";"Se requiere la contratación de “Servicios de Atención para Participantes en Actividades de Capacitación Beneficiarios de la Ley 16.744 y Participación Ciudadana, del Instituto de Seguridad Laboral, en la Región de La Araucanía.” conforme lo establecido en las presentes Bases Técnicas. Con este programa se pretende crear una cultura preventiva y de autocuidado en cada uno de los trabajadores participantes, pertenecientes al Servicio Públicos y Empresas Privadas, adheridos al Instituto de Seguridad Laboral Organismo administrador de Ley 16.744 de Accidentes del Trabajo y Enfermedades Profesionales. E102R89.";2025-03-21T13:47:10.443;2025-03-31T15:00:00;2025-04-14T16:00:00;36500000;"CLP";0;0
1070620-40-LQ25;"PVE SUMINISTRO DE OXIGENO MEDICINAL DOMICILIARIO";"HOSPITAL DOCTOR ERNESTO TORRES GALDAMES";"62.000.530-4";"Hospital Dr. Ernesto Torres Galdames";"Av. Héroes de la Concepción 502";"Iquique";"Región de Tarapacá  ";"LQ";"Cerrada";"El objetivo de las presentes bases técnicas es garantizar la provisión de los Servicios Domiciliarios del Gas Clínico “Oxígeno” y arriendo de sus cilindros, que permitan el normal funcionamiento de Hospitalización Domiciliaria del Hospital de Dr. Ernesto Torres Galdames de Iquique, dando cumplimiento a la normativa vigente y las regulaciones locales del establecimiento de salud.  El suministro se prestará en el domicilio de los pacientes asignados al contrato, según normativas y exigencias de calidad y pureza determinadas por la autoridad sanitaria competente y también a la normativa chilena NCh N°2168 que regula la fabricación y comercialización de Oxígeno en Grado Medicinal.";2025-03-13T10:40:00;2025-03-31T15:00:00;2025-05-07T17:00:00;;"CLP";0;0
1804-5-LE25;"JUNAEB REGION DE AYSEN SS.MM ATENCION MEDICA TRAUMATOLOGIA ";"JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA";"60.908.000-0";"Junaeb Región de Aysen del General Carlos Ibañez";"Portales 73";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Cerrada";"Contratar el Servicio de Atención Médica en el área de Traumatología a realizarse en las comunas urbanas y rurales a nivel regional para los beneficiarios del Programa de Servicios Médicos de la Junta Nacional de Auxilio Escolar y Becas, para el año 2025-2026-2027.";2025-03-20T13:24:18.62;2025-03-31T15:00:00;2025-04-15T19:56:00;;"CLP";0;0
1080093-9-LE25;"Servicio de atenciones podológicas";"SERVICIO DE SALUD MAGALLANES";"61.607.900-k";"Bienes y servicios - APS";"L. Navarro  #820";"Punta Arenas";"Región de Magallanes y de la Antártica";"LE";"Cerrada";"El objeto de la contratación es la entrega del servicio de atenciones podológicas para usuarios que se encuentran bajo control en establecimientos de baja complejidad de la red asistencial de Magallanes, dando cumplimiento a las recomendaciones técnicas sobre la atención de usuarios diabéticos con el objetivo de prevenir lesiones del pie diabético. De acuerdo a lo establecido en las presentes Bases Administrativas y Técnicas, en las circunstancias que este servicio no es provisto en el catálogo electrónico del Convenio Marco.";2025-03-25T17:15:17.47;2025-03-31T15:00:00;2025-05-02T16:00:00;12000000;"CLP";0;0
1380-80-LE25;"Propuesta Pública N° 131 DEL 2025 denominada “ADQUISICIÓN DE INSUMOS HEMODINAMIA”";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"61.602.232-6";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"";"";"Región de la Araucanía ";"LE";"Cerrada";"Las presentes bases se refieren a las condiciones y características técnicas requeridas para adquirir INSUMOS HEMODINAMIA en adelante: “los Insumos” por el periodo de doce (12) meses, todo en concordancia al Plan Compras y Contrataciones año 2025 (PAC), Bases Administrativas y Técnicas, Requerimientos técnicos, detallados en el Anexo Nº 1 y otros anexos que constituyen el referido llamado a licitación.";2025-03-19T15:03:55.343;2025-03-31T15:00:00;2025-06-29T18:00:00;60400000;"CLP";0;0
4127-18-LE25;"[DIGEDEP] JORNADA DE GESTIÓN Y DESARROLLO DE LAS PERSONAS CON SUBDIRECTORES DE SERVICIOS DE SALUD SANTIAGO 1 Y 2 DE ABRIL";"SUBSECRETARIA DE SALUD PUBLICA";"61.975.700-9";"Subsecretaria de Redes Asistenciales";"Mac Iver 541";"Santiago";"Región Metropolitana de Santiago";"LE";"Cerrada";"Generar con los equipos directivos y técnicos el desarrollo de estrategias para enfrentar el fortalecimiento del recurso humano del sector salud a través de la disminución del ausentismo, una mayor capacidad formadora de especialistas y gestionar eficientemente el presupuesto sectorial";2025-03-24T07:56:00.89;2025-03-31T15:00:00;2025-04-01T18:51:00;15000000;"CLP";0;0
4967-18-LP25;"CONVENIO DE SUMINISTRO DE INSUMOS DENTALES DE ENDODONCIA CON EQUIPAMIENTO EN COMODATO";"HOSPITAL DE QUILPUE";"61.606.604-8";"FARMACIA INSUMOS";"";"";"Región de Valparaíso ";"LP";"Cerrada";"CONVENIO DE SUMINISTRO DE INSUMOS DENTALES DE ENDODONCIA CON EQUIPAMIENTO EN COMODATO";2025-03-20T12:48:26.633;2025-03-31T15:00:00;2025-06-05T12:16:00;;"CLP";0;0
2817-34-LE25;"ADQ. DE GIFT CARD MATERIALES DE CONSTRUCCIÓN";"I MUNICIPALIDAD DE SAN FERNANDO";"69.090.100-5";"I MUNICIPALIDAD DE SAN FERNANDO";"Carampangue 865";"San Fernando";"Región del Libertador General Bernardo O´Higgins";"LE";"Cerrada";"ADQ. DE GIFT CARD MATERIALES DE CONSTRUCCIÓN DIDECO Decreto Alcaldicio de conformidad al Certificado de Disponibilidad Presupuestaria N°84 de fecha 07 de enero de 2025 a la siguiente cuenta: 215-22-04-010-000-000, “MAT. PARA MANTENCIÓN Y REP. DE INMUEBLES” (Área de Gestión: (4), Centro de Costo: (132), del Presupuesto Municipal vigente año 2025.";2025-03-19T12:46:00;2025-03-31T15:00:00;2025-04-28T16:00:00;21850000;"CLP";0;0
2277-24-LE25;"CUENTA PÚBLICA PUDAHUEL 2024";"MUNICIPALIDAD DE PUDAHUEL";"69.071.100-1";"UNIDAD DE LICITACIONES DE PUDAHUEL";"SAN PABLO 8444";"Pudahuel";"Región Metropolitana de Santiago";"LE";"Cerrada";"La Municipalidad tiene entre sus lineamientos principales transparentar la gestión e indicar los recursos utilizados por el municipio ante los vecinos y vecinas de la comuna de Pudahuel, para lo cual es indispensable contar con los servicios para la realización de la Cuenta Publica";2025-03-19T12:24:56.437;2025-03-31T15:00:00;2025-04-22T18:00:00;;"CLP";0;0
2961-8-LE25;"SERVICIO DE INTERNET PARA FUNICION MUNICIPAL";"I MUNICIPALIDAD DE LA GRANJA";"69.072.400-6";"Adquisicion Municipal";"AV. AMERICO VESPUCIO 2";"La Granja";"Región Metropolitana de Santiago";"LE";"Cerrada";"SC 1 SP 102 IDDOC 742632 INFORMATICA CUENTA 2152205007001";2025-03-24T12:50:22.537;2025-03-31T15:00:00;2025-04-21T18:00:00;7000000;"CLP";0;0
2080-137-LE25;"COMPRA SUTURAS ABSORBIBLES Y NO ABSORBIBLES";"SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA";"61.602.138-9";"Hospital Regional Rancagua - HRR";"Avenida Salvador Allende Nº 350";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LE";"Cerrada";"El objeto de esta Licitación es contar con una adecuada adquisición de COMPRA SUTURAS ABSORBIBLES Y NO ABSORBIBLES PARA EL HOSPITAL DR. FRANCO RAVERA ZUNINO, durante el curso del contrato.";2025-03-21T10:25:59.543;2025-03-31T15:00:00;2025-05-31T18:00:00;;"CLP";0;0
1057402-50-LE25;"INSUMOS PARA EXAMENES DE CREATININA";"HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA";"61.607.901-8";"Bienes y Servicios";"";"";"Región de Magallanes y de la Antártica";"LE";"Cerrada";"El propósito de la licitación es contar con contratos de suministro por la adquisición de “INSUMOS PARA EXAMENES DE CREATININA”, que permitan el aprovisionamiento oportuno de los productos necesarios en la atención de los usuarios del Hospital para los años 2025 - 2027, en las circunstancias que estos productos no fueran provistos por la Central Nacional de Abastecimiento de los Servicios de Salud, ni se encuentren disponibles en catálogos electrónicos del Convenio Marco, en las Compras Coordinadas yo Compras Conjuntas del Ministerio de Salud, o bien su adquisición sea desventajosa respecto al resultado de la presente licitación, ni existen en propiedad de otros organismo del Estado o servicios compartidos que permitan satisfacer el requerimiento, cuyas condiciones más ventajosas serán informadas en la oportunidad correspondiente a la Dirección de Compras, en conformidad con lo dispuesto en el D.S. Nº 661, de 2024, del Ministerio de Hacienda.";2025-03-19T13:45:56.59;2025-03-31T15:00:00;2025-08-01T20:00:00;;"CLP";0;0
2408-55-L125;"ADQUISICION DE ARTICULOS PLASTICOS PARA LA SECCION DE ASEO Y ORNATO";"I MUNICIPALIDAD DE LOS ANGELES";"69.170.100-K";"IMUNI_LOSANGELES ADQUISICIONES";"AV. LAS INDUSTRIAS 8780, BODEGA N°9";"Los Angeles";"Región del Biobío ";"L1";"Cerrada";"ADQUISICION DE ARTICULOS PLASTICOS PARA LA SECCION DE ASEO Y ORNATO MEDIO AMBIENTE ID 780 (SISBALITO)";2025-03-24T15:52:32.813;2025-03-31T15:00:00;2025-04-30T18:05:00;5000000;"CLP";0;0
1245440-16-LE25;"SERVICO DE TRASLADO DE ALUMNOS DE SECTORES REMOTOS";"CORP MUNICIPAL DE DESARROLLO SOCIAL DE A";"71.102.600-2";"SERVICIOS GENERALES - DIRECC ADMIN Y FINANZAS";"AVENIDA ARGENTINA 1595 – II PISO";"Antofagasta";"Región de Antofagasta ";"LE";"Cerrada";"SERVICIO DE TRASLADO DE ALUMNOS DE SECTORES REMOTOS A UNIDADES EDUCATIVAS PERTENECIENTES A CMDS ANTOFAGASTA";2025-03-24T17:12:21.04;2025-03-31T15:00:00;2025-04-14T17:00:00;68000000;"CLP";0;0
1057544-83-LE25;"Suministro de insumos médicos para Diálisis";"SERVICIO DE SALUD DE TALCAHUANO HOSPITAL";"61.607.202-1";"Bienes y Servicios";"Avenida Alto Horno, 777 Las Higueras, Talcahuano, Región del Biobío";"Santiago";"Región del Biobío ";"LE";"Cerrada";"La necesidad del establecimiento de comprar insumos médicos para Diálisis; Que se instruye realizar proceso licitatorio; Que, revisado el catálogo electrónico del Portal Mercado Público, no se encontraron dichos productos; Que se ha estimado que el contrato no excederá de las 10.000 UTM, por lo cual no requiere de toma de razón; Que existen en el Mercado proveedores que ofrecen los productos requeridos y a los que se desea acceder";2025-03-20T09:47:56.87;2025-03-31T15:00:00;2025-04-30T17:00:00;;"CLP";0;0
1643-23-LE25;"SUMINISTRO DE KIT CATÉTER ARTERIAL";"SERVICIO NACIONAL DE SALUD HOSPITAL DE T";"61.602.122-2";"Hospital de Talagante";"Balmaceda 1458";"Talagante";"Región Metropolitana de Santiago";"LE";"Cerrada";"SE REQUIERE CONTRATAR EL SUMINISTRO DE KIT CATÉTER ARTERIAL TÉCNICA SELDINGER PARA EL HOSPITAL DE TALAGANTE POR UN PERIODO DE 24 MESES.";2025-03-20T09:21:12.743;2025-03-31T15:00:00;2025-04-30T17:00:00;67000000;"CLP";0;0
3275-3-LE25;"SERVICIO ASEO REPOL VPO";"POLICIA DE INVESTIGACIONES DE CHILE";"60.506.000-5";"LOGISTICA VALPARAISO";"Uruguay 174";"Valparaíso";"Región de Valparaíso ";"LE";"Cerrada";"SERVICIO DE ASEO INTEGRAL PARA EL CUARTEL” URUGUAY” QUE ALBERGA LA REGIÓN POLICIAL DE VALPARAÍSO DE LA POLICÍA DE INVESTIGACIONES DE CHILE";2025-03-21T16:15:44.483;2025-03-31T15:00:00;2025-04-07T15:00:00;67000000;"CLP";0;0
617807-38-LP25;"CONVENIO DE SUMINISTRO DE GASES MEDICINALES Y ARRIENDO DE CILINDROS";"SERV NAC SALUD HOSPITAL DE LOS ANDES";"61.602.036-6";"Hospital San Juan de Dios de Los Andes";"Avenida Argentina 315";"Los Andes";"Región de Valparaíso ";"LP";"Cerrada";"	Seleccionar un Proveedor reconocido, experto, cualificado y con experiencia en el mercado de suministro de gases medicinales y arriendo de cilindros, que posea un personal capacitado y comprometido con el servicio que se entregará. 	Desarrollar un Servicio de suministro de gases medicinales y arriendo de cilindro, enfocado en la buena calidad, buenas prácticas y atención al cliente.";2025-03-17T12:20:00;2025-03-31T15:00:00;2025-04-15T18:00:00;;"CLP";0;0
1979-61-LQ25;"62.25 “CONVENIO SUMINISTRO INSUMOS UROLOGIA PARA NODO COSTERO: HOSPITAL NVA IMPERIAL.”";"SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL";"61.607.401-6";"Hospital Nueva Imperial";"Castellón  # 0115";"Nueva Imperial";"Región de la Araucanía ";"LQ";"Cerrada";"Se requiere contrato de suministro por el periodo de 18 meses para las adquisiciones de “CONVENIO SUMINISTRO INSUMOS UROLOGIA PARA NODO COSTERO: HOSPITAL NVA IMPERIAL.” de acuerdo a necesidades del Hospital Nueva Imperial.";2025-03-19T18:36:43.883;2025-03-31T15:00:00;2025-06-30T20:00:00;;"CLP";0;0
3047-12-LE25;"ADQUISICIÓN MATERIALES CURSO CARPINTEROS 2025";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.930.100-5";"ACADEMIA POLITECNICA NAVAL";"";"";"Región de Valparaíso ";"LE";"Cerrada";"SATISFACER LA NECESIDAD DE LA ACADEMIA POLITECNICA NAVAL";2025-03-21T11:21:38.67;2025-03-31T15:00:00;2025-04-30T18:00:00;;"CLP";0;0
