codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
703036-1-LE25;"ADQUISICIÓN MOBILIARIO ESCOLAR ESC. CANELA ALTA";"I MUNICIPALIDAD DE CANELA";"69.041.300-0";"SECRETARIA COMUNAL DE PLANIFICACION";"CANELA BAJA";"Canela";"Región de Coquimbo ";"LE";"Adjudicada";"Adquisición Mobiliario Escolar, Proyecto “Reposición Escuela Básica Canela Alta, Canela”, Código BIP Nº 30140173-0, Ítem Equipos y Equipamiento, Según se señala en las Bases Técnicas y demás documentos que forman parte de esta licitación.";2025-02-18T12:48:54.03;2025-02-24T16:00:00;2025-03-31T17:23:32.517;35980000;"CLP";0;0
2629-8-B225;"SERV TRANSPORTE ESCOLAR ESTAB EDUC  PUTAENDO 2025";"I MUNICIPALIDAD DE PUTAENDO";"69.050.700-5";"DEPARTAMENTO DE EDUCACION";"Chacabuco 470";"Putaendo";"Región de Valparaíso ";"B2";"Adjudicada";"SE REQUIERE CONTRATAR SERVICIO DE TRANSPORTE ESCOLAR REGULAR PARA DISTINTOS ESTABLECIMIENTOS DE LA COMUNA DE PUTAENDO";2025-02-26T19:16:08.303;2025-03-18T16:00:00;2025-03-31T17:29:58.97;124497185;"CLP";0;0
1663-66-LP25;"Suministro de Difusión Puesta en Marcha NHQ 2025";"SERVICIO DE SALUD CHILOE";"61.602.276-8";"Hospital de Quellón";"";"";"Región de los Lagos ";"LP";"Adjudicada";"Convenio de suministro para el desarrollo de productos audiovisuales, capsulas para radio, televisión y redes sociales, además de cobertura de prensa y difusión en medios de comunicación local y provincial. Unidad de Comunicaciones. Requerimiento 167.";2025-02-27T18:03:00;2025-03-10T15:00:00;2025-03-31T17:22:41.683;;"CLP";0;0
527481-16-LE25;"CONTRATO DE SUMINISTRO DIALIZADOS";"ILUSTRE MINICIPALIDAD DE COMBARBALA";"69.041.100-8";"OFICINA SECPLAC";"Arturo Prat  350";"La Serena";"Región de Coquimbo ";"LE";"Adjudicada";"CONTRATO DE SUMINISTRO PARA TRASLADO DE PACIENTES QUE SE DIALIZAN EN LA CIUDAD DE OVALLE- ILLAPEL, AÑO 2025";2025-03-17T16:31:11.07;2025-03-24T15:01:00;2025-03-31T17:23:02.337;160000;"CLP";0;0
2446-53-LE25;"SERVICIO DE PROD LANZAMIENTO TARJETA SOY COQUIMBO";"I MUNICIPALIDAD DE COQUIMBO";"69.040.300-5";"IMUNI_COQUIMBO";"BILBAO 348";"Coquimbo";"Región de Coquimbo ";"LE";"Adjudicada";"SERVICIO DE PRODUCCIÓN LANZAMIENTO TARJETA SOY COQUIMBO";2025-03-17T12:33:43.977;2025-03-27T10:00:00;2025-03-31T17:28:30.547;33000000;"CLP";0;0
1292-5-LP25;"Servicio  de transporte personal Provincia Talca";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - VII Región - Provincia de Talca";"Longitudinal Sur s/n°  km. 253,2 Cruce Varoli";"Talca";"Región del Maule ";"LP";"Adjudicada";"Servicio de Arriendo de Vehículo Tipo Camioneta y Minibús para el traslado y Transporte de Personal de Administración Directa de la Dirección Provincial de Vialidad Talca Región del Maule. Cad Provincia Talca Administración Directa.";2025-02-18T17:06:40.87;2025-03-10T15:02:00;2025-03-31T17:22:43.037;180000000;"CLP";0;0
1019-13-LE25;"ADQUISICIÓN DE SONDAS MULTIPARAMÉTRICAS PARA MONITOREO CONTINUO E INSUMOS";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO";"Morandé 59, piso 8";"Santiago";"Región Metropolitana de Santiago";"LE";"Adjudicada";"Adquirir cuatro (4) sondas multiparametros con módulos de comunicación y un equipo registrador (datalogger) que cumplan con las especificaciones que se solicitan en las bases administrativas y técnicas.";2025-03-05T16:50:59.69;2025-03-19T15:00:00;2025-03-31T17:21:14.077;;"CLP";0;0
2270-1-LP25;"Exp. 61789 Servicio de Aseo SEREMI";"SUBSECRETARIA DE SALUD PUBLICA";"61.601.000-K";"Seremi de Salud I Región";"Thompson Nº 127. Pisos 1, 3, 4, 5 y 9";"Iquique";"Región de Tarapacá  ";"LP";"Adjudicada";"La SEREMI de Salud de Tarapacá, invita a todos los oferentes con conocimiento y experiencia en los servicios solicitados, e inscritos en el rubro, a participar en la Licitación Pública para la Contratación de servicio de aseo, higienización, mantenimiento, retiro de residuos domiciliarios y otros, para todas las dependencias de esta institución.";2025-02-27T09:58:47.157;2025-03-19T16:00:00;2025-03-31T17:20:39.757;;"CLP";0;0
5756-28-LE24;"SERVIOCIO DE MAIL MASIVO - DEXVM";"UNIVERSIDAD DE CHILE";"60.910.000-1";"FAC. ARQUITECTURA Dirección Econ. y Admin.";"Avda. Portugal 84";"Santiago Centro";"Región Metropolitana de Santiago";"LE";"Adjudicada";"ADQUISICIÓN DEL SERVICIO DE MAIL  MASIVO PARA LA DIRECCIÓN DE EXTENSIÓN Y  VINCULACIÓN CON EL MEDIO  DE LA FACULTAD  DE ARQUITECTURA Y URBANISMO POR UN PERÍODO DE 24 MESES";2024-09-29T22:02:48.17;2024-10-09T15:01:00;2025-03-31T17:17:23.9;;"CLP";0;0
2982-11-LP25;"DIPLOMADO DE ALTA DIRECCIÓN Y GESTIÓN PÚBLICA 2025-2026” PARA LA ACADEMIA DE EDUCACIÓN SUPERIOR DE ESTUDIOS POLICIALES.";"POLICIA DE INVESTIGACIONES DE CHILE";"60.506.000-5";"JEFATURA NACIONAL DE EDUCACIÓN Y DOCTRINA (JENAED)";"AVDA. GLADYS MARIN MILLIE N° 5783";"Estación Central";"Región Metropolitana de Santiago";"LP";"Adjudicada";"DIPLOMADO DE ALTA DIRECCIÓN Y GESTIÓN PÚBLICA 2025-2026” PARA 30 FUNCIONARIOS";2025-03-03T19:27:17.197;2025-03-17T15:00:00;2025-03-31T17:17:22.48;;"CLP";0;0
2446-890-LE24;"ADQUISICIÓN DE EQUIPAMIENTO DEPORTIVO PARA DIDECO";"I MUNICIPALIDAD DE COQUIMBO";"69.040.300-5";"IMUNI_COQUIMBO";"BILBAO 348";"Coquimbo";"Región de Coquimbo ";"LE";"Adjudicada";"ADQUISICIÓN DE EQUIPAMIENTO DEPORTIVO PARA DIDECO";2024-11-27T16:00:50.697;2024-12-09T15:01:00;2025-03-31T17:16:34.72;19197080;"CLP";0;0
2427-9-LE25;"SUMINISTRO DE NEUMÁTICOS – GESTIÓN DE FLOTA";"I MUNICIPALIDAD DE VALPARAISO";"69.060.900-2";"ABASTECIMIENTO";"";"";"Región de Valparaíso ";"LE";"Adjudicada";"Pedido N° 94, Gestión de Flota Suministro de Neumaticos";2025-02-25T11:33:02.92;2025-03-07T13:00:00;2025-03-31T17:17:41.58;30000000;"CLP";0;0
3510-32-L125;"Contratación Transp. Escolar Esc. Rural Chucagua";"I MUNICIPALIDAD DE CALBUCO";"69.220.601-0";"Departamento de Educacion";"Galvarino Riveros N116";"Calbuco";"Región de los Lagos ";"L1";"Adjudicada";"Contratación del servicio de transporte escolar  para los alumnos  de la Escuela Rural Chucagua,  para el primer semestre del año 2025.";2025-03-21T12:12:25.367;2025-03-27T13:57:00;2025-03-31T17:15:59.243;;"CLP";0;0
1057503-17-LQ25;"Adquisición por Sistema de Suministro de Medias Antiembólicas y Mangas de Compresión con Compresores en Comodato para el Hospital Padre Alberto Hurtado";"HOSPITAL PADRE ALBERTO HURTADO";"61.958.500-3";"Bienes y Servicios";"ESPERANZA 2150";"San Ramón";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"El objetivo de la presente licitación es proveer del suministro de Medias Antiembólicas y Mangas de Compresión con Compresores en Comodato, que cumplan con las exigencias precisadas en las Bases Administrativas y Técnicas de la Propuesta.";2025-03-03T11:10:47.07;2025-03-13T17:00:00;2025-03-31T17:17:03.977;300000000;"CLP";0;0
2446-35-LE25;"ADQ IMPLEMENTOS DE IMPRESION Y TARJETAS PREIMPRESA";"I MUNICIPALIDAD DE COQUIMBO";"69.040.300-5";"IMUNI_COQUIMBO";"BILBAO 348";"Coquimbo";"Región de Coquimbo ";"LE";"Adjudicada";"ADQUISICION DE IMPLEMENTOS DE IMPRESION Y TARJETAS PRE IMPRESAS";2025-02-21T12:25:53.02;2025-03-03T15:00:00;2025-03-31T17:15:58.28;10000000;"CLP";0;0
1062448-6-LE25;"TORRES PARA HABILITACIÓN DE TÓTEM DE ATENCIÓN ";"CONSULTORIO GENERAL URBANO VIOLETA PARRA";"61.931.800-5";"Bienes y Servicios";"Francisco Ramirez 150";"Chillán";"Región del Ñuble";"LE";"Adjudicada";"El CESFAM Violeta Parra de Chillán, Establecimiento de la Red del Servicio de Salud Ñuble, requiere comprar 07 Torres para Habilitación de Tótems de Atención de Público, de acuerdo a lo indicado en Bases Administrativas y Bases Técnicas de la presente Licitación Pública.";2025-03-10T17:24:00;2025-03-20T16:00:00;2025-03-31T17:15:03.307;8500000;"CLP";0;0
3017-11-LE25;"MATERIALES DE CONSTRUCCIÓN ARRIENDO MAQUINARIAS PARA PROYECTO 741 PMU-E";"I MUNICIPALIDAD DE LOTA";"69.151.300-9";"Departamento de Adquisiciones";"Pedro Aguirre Cerda 302";"Lota";"Región del Biobío ";"LE";"Adjudicada";"MATERIALES DE CONSTRUCCIÓN ARRIENDO MAQUINARIAS PARA PROYECTO 741 PMU-E,  CONSTRUCCIÓN REDUCTOR DE VELOCIDAD CALLE LUIS CRUZ MARTINEZ, SECTOR CALERO SUR, LOTA";2025-03-07T09:46:54.78;2025-03-17T15:01:00;2025-03-31T17:15:14.953;14838772;"CLP";0;0
1153624-3-LQ25;"Servicio de producción de eventos para SUBREI";"SUBSECRETARIA DE RELACIONES ECONOMICAS INTERNACIONALES";"62.000.670-K";"Departamento Adquisiciones MN";"Teatinos 180, piso 9, Santiago.";"Santiago";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"La Subsecretaría de Relaciones Económicas Internacionales SUBREI invita a participar en el proceso de licitación pública para la contratación del servicio de producción de eventos presenciales, virtuales e híbridos en territorio nacional definidos por SUBREI, a través de la planificación, organización y ejecución de cada uno de ellos, con el fin de dar cumplimiento a las acciones yo actividades establecidas en el marco de la misión de promover una adecuada inserción de Chile en el mundo, mediante la negociación, implementación y administración de acuerdos económicos internacionales, la promoción de exportaciones de bienes y servicios nacionales, la colaboración en el extranjero a las entidades que promocionan la inversión extranjera en Chile y el apoyo a la inversión chilena en el exterior.";2025-02-21T16:26:49.753;2025-03-13T15:00:00;2025-03-31T17:15:11.393;300000000;"CLP";0;0
3024-10-LE25;"APOYO TRANSPORTE ESCOLAR 2025";"ILUSTRE MUNICIPALIDAD DE RETIRO";"69.130.800-6";"Dpto. Educación";"Bombero Muñoz   S/N";"Retiro";"Región del Maule ";"LE";"Adjudicada";"APOYO AL TRANSPORTE ESCOLAR A DIFERENTES ESTABLECIMIENTOS DE LA COMUNA.";2025-03-13T17:37:34.18;2025-03-20T19:57:00;2025-03-31T17:15:40.697;;"CLP";0;0
707409-1-CO25;"ADQ INSUMOS ASEO Y EPP PARA JARDINES INFANTILES XV";"FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ";"70.574.900-0";"Regional Arica-Parinacota";"Carlos Dittborn 042, Poblacion Magisterio";"Arica";"Región de Arica y Parinacota";"CO";"Adjudicada";"la adquisición de insumos de aseo y elementos de protección para jardines infantiles de Fundación Integra de la Región de Arica y Parinacota, de conformidad a lo señalado en las presentes bases administrativas y a las especificaciones indicadas en las bases técnicas respectivas.";2025-02-20T09:05:41.227;2025-03-10T15:00:00;2025-03-31T17:15:13.08;17000000;"CLP";0;0
561252-1-LQ25;"SEGURO DE SALUD DENTAL CATASTRÓFICO Y VIDA PARA LOS AFILIADOS DEL SERVICIO DE BIENESTAR DEL PERSONAL DEL SERVICIO NACIONAL DE TURISMO";"SERVICIO NACIONAL DE TURISMO";"60.704.000-1";"BIENESTAR-Servicio Nacional de Turismo";"";"";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"La presentación licitación tiene por objeto la contratación de un seguro de vida con adicional de salud y catastrófico para los afiliados al Servicio de Bienestar del Personal del Servicio Nacional de Turismo para el año 2025 y 2026, con los requerimientos mínimos detallados en estas bases técnicas, por un período de 24 meses, iniciando la cobertura el 01 de enero del 2025 con Adhesión del 100% de los asegurados vigentes y las incorporaciones que se realicen hasta la firma del contrato.";2025-02-12T12:31:00;2025-03-06T15:00:00;2025-03-31T17:15:18.62;;"CLP";0;0
1057492-34-LQ25;"SERVICIO DE PROFESIONALES MÉDICOS CIRUJANOS";"HOSPITAL ORIENTE DR LUIS TISNE BROUSSE";"61.959.800-8";"HOSPITAL ORIENTE DR LUIS TISNE BROUSSE";"";"";"Región Metropolitana de Santiago";"LQ";"Adjudicada";"SERVICIO DE PROFESIONALES MÉDICOS CIRUJANOS";2025-02-28T15:23:17.093;2025-03-20T15:00:00;2025-03-31T17:14:31.05;;"CLP";0;0
1080936-13-LE25;"ESCIPOL - SERVICIO DE DIFUSIÓN DEL PROCESO DE ADMISIÓN OPPL 2026-2029";"POLICIA DE INVESTIGACIONES DE CHILE";"60.506.012-9";"Fondos Extrapresupuestarios Escipol";"Avda. Gladys Marin Nº 5783 (Ex Avda. Los Pajaritos";"Estación Central";"Región Metropolitana de Santiago";"LE";"Adjudicada";"La Entidad licitante busca difundir a través de la publicación de las piezas promocionales en distintos soportes, con la finalidad de difundir la campaña de proceso de admisión.";2025-02-11T14:51:25.273;2025-02-27T15:00:00;2025-03-31T17:15:34.933;35000000;"CLP";0;0
1126922-10-LE25;"SOFTWARE DE SISTEMA DE GESTIÓN DE ASISTENCIA";"SERVICIO LOCAL DE EDUCACION PUBLICA DE LLANQUIHUE";"62.000.800-1";"SERVICIO LOCAL DE EDUCACION PUBLICA DE LLANQUIHUE";"Cristino Winkler 410";"Frutillar";"Región de los Lagos ";"LE";"Adjudicada";"CONTRATACIÓN DE SOFTWARE DE SISTEMA DE GESTIÓN DE ASISTENCIA, PARA EL SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE LLANQUIHUE";2025-02-28T00:18:28.207;2025-03-10T15:01:00;2025-03-31T17:14:01.43;;"CLP";0;0
2101-10-L125;"SUPLEMENTO NUTRICIONAL";"HOSPITAL INTERCULTURAL KALLVU LLANKA.-";"61.602.213-k";"Hospital Cañete";"RUTA P-60R esquina RUTA P520";"Cañete";"Región del Biobío ";"L1";"Adjudicada";"COMPRA DE SUPLEMENTO PARA ENTREGA A PACIENTES";2025-02-18T12:57:42.473;2025-02-24T15:00:00;2025-03-31T17:13:38.607;6700000;"CLP";0;0
1493-20-L125;"ASEO Y MANTENCIÓN DE ZONA CONSULTORIO";"I MUNICIPALIDAD DE SAN NICOLAS";"69.140.800-0";"I MUNICIPALIDAD DE SAN NICOLAS";"Arturo Prat 202 - San Nicolás";"San Nicolás";"Región del Ñuble";"L1";"Adjudicada";"ASEO Y MANTENCIÓN DE ZONA CONSULTORIO";2025-03-19T14:17:34.807;2025-03-26T15:04:00;2025-03-31T17:12:29.5;600000;"CLP";0;0
5221-20-LE24;"Adquisición Lámpara y columna retráctil-CESFAM 18";"SERVICIO DE SALUD MAGALLANES";"61.607.900-k";"Equipamiento sectorial";"Lautaro Navarro Nº 820";"Punta Arenas";"Región de Magallanes y de la Antártica";"LE";"Adjudicada";"Adquisición Lámpara y columna retráctil-CESFAM 18 Proyecto: “NORMALIZACION CESFAM 18 DE SEPTIEMBRE PUNTA ARENAS” – Código BIP 30128661-0 Plazo máximo para coordinar visita a terreno voluntaria: 28/02/2025 12:00 hrs, al correo andrea.perezu@redsalud.gob.cl Lugar y plazo de entrega a confirmar, dependiendo del avance de la obra.";2025-02-25T12:56:43.537;2025-03-07T16:00:00;2025-03-31T17:11:54.263;36000000;"CLP";0;0
1493-19-L125;"ASEO Y MANTENCION DE ZONA LICEO POLIVALENTE";"I MUNICIPALIDAD DE SAN NICOLAS";"69.140.800-0";"I MUNICIPALIDAD DE SAN NICOLAS";"Arturo Prat 202 - San Nicolás";"San Nicolás";"Región del Ñuble";"L1";"Adjudicada";"ASEO Y MANTENCION DE ZONA LICEO POLIVALENTE";2025-03-19T12:57:35.41;2025-03-26T14:45:00;2025-03-31T17:12:18.63;600000;"CLP";0;0
1493-18-L125;"ASEO Y MANTENCIÓN DE ZONA RIVERA RIO CHANGARAL";"I MUNICIPALIDAD DE SAN NICOLAS";"69.140.800-0";"I MUNICIPALIDAD DE SAN NICOLAS";"Arturo Prat 202 - San Nicolás";"San Nicolás";"Región del Ñuble";"L1";"Adjudicada";"ASEO Y MANTENCIÓN DE ZONA RIVERA RIO CHANGARAL";2025-03-19T12:44:34.187;2025-03-26T14:17:00;2025-03-31T17:12:06.75;600000;"CLP";0;0
3565-2-LR25;"CONCESION MANTENCIÓN CREACION A.VERDES Y JARDÍNES";"ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT";"69.252.100-5";"MUNICIPALIDAD";"BALMACEDA 410";"Teodoro Schmidt";"Región de la Araucanía ";"LR";"Adjudicada";"La Municipalidad de Teodoro Schmidt, llama a licitación Pública para la Concesión para la Mantención, Creación de Áreas Verdes y Jardines en la Comuna de Teodoro Schmidt, contemplando las áreas urbanas de Hualpin, Teodoro Schmidt y Barros Arana, áreas y otros espacios específicos definidos por el municipio. De acuerdo a lo señalado en las Bases Administrativas y Especificaciones Técnicas";2025-01-29T13:51:00;2025-03-04T15:00:00;2025-03-31T17:12:32.3;210000000;"CLP";0;0
4236-10-LE25;"ADQUISICIÓN DE SEÑALETICAS INDICATIVAS CALLES Y PASAJES";"I MUNICIPALIDAD DE CURANILAHUE";"69.160.200-1";"I MUNICIPALIDAD DE CURANILAHUE";"JUAN BENITEZ MEZA S/N";"Curanilahue";"Región del Biobío ";"LE";"Adjudicada";"LA I. MUNICIPALIDAD DE CURANILAHUE A TRAVÉS DE SU DIRECCIÓN DE TRANSITO Y TRANSPORTE PÚBLICO REQUIERE ADQUIRIR SEÑALETICAS INDICATIVAS CALLES Y PASAJES TAL COMO INDICAN LAS BASES ADMINISTRATIVAS ESPECIALES";2025-03-18T18:53:50.467;2025-03-24T15:30:00;2025-03-31T17:12:27.097;;"CLP";0;0
4462-2-LP25;"Servicio de Guardias de Seguridad Establecimientos";"I MUNICIPALIDAD DE ARAUCO";"69.160.100-5";"Ilustre Municipalidad de Arauco - Salud";"Esmeralda # 410";"Arauco";"Región del Biobío ";"LP";"Adjudicada";"la necesidad de el servicio de guardias de seguridad para los establecimientos de  Salud Municipal";2025-02-28T08:59:02.183;2025-03-11T15:05:00;2025-03-31T17:12:19.447;;"CLP";0;0
4389-7-L125;"SERVICIO DE  MANTENIMIENTO DEL ASCENSOR  DEL CPRD";"SERVICIO NACIONAL DEL PATRIMONIO CULTURAL";"60.905.000-4";"SUBDIRECCION DE MUSEOS";"Av. Recoleta N° 683, rm";"Recoleta";"Región Metropolitana de Santiago";"L1";"Adjudicada";"SERVICIO DE  MANTENIMIENTO DEL ASCENSOR  DEL CENTRO PATRIMONIAL RECOLETA DOMINICA";2025-03-18T07:11:20.11;2025-03-26T18:00:00;2025-03-31T17:06:38.807;1700000;"CLP";0;0
1658-1082-LR24;"P.399-2024 SERVICIO TRASLADO DE PASAJEROS PARA PROGRAMAS COMUNALES DEL DEPARTAMENTO DE SALUD";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"I MUNICIPALIDAD DE TEMUCO";"Arturo Prat 650";"Temuco";"Región de la Araucanía ";"LR";"Adjudicada";"P.399-2024  SERVICIO TRASLADO DE PASAJEROS PARA PROGRAMAS COMUNALES DEL DEPARTAMENTO DE SALUD";2025-01-06T13:24:21.74;2025-02-05T15:00:00;2025-03-31T17:11:58.79;;"CLP";0;0
3510-33-L125;"CONTRATACION TRANSP. ESCOLAR ESC. CHAUQUEAR RUTA 2";"I MUNICIPALIDAD DE CALBUCO";"69.220.601-0";"Departamento de Educacion";"Galvarino Riveros N116";"Calbuco";"Región de los Lagos ";"L1";"Adjudicada";"SE CONSULTA LA CONTRATACION DEL SERVICIO DE TRANSPORTE ESCOLAR PARA LOS ALUMNOS DE LA ESCUELA  RURAL CHAUQUEAR RUTA 2. POR EL PRIMER SEMESTRE DEL AÑO 2025.";2025-03-21T12:31:46.93;2025-03-27T14:17:00;2025-03-31T17:07:24.763;;"CLP";0;0
889473-31-LE25;"SC 3681 - Servicio Sala Cuna y Jardín infantil UOH";"UNIVERSIDAD DE O'HIGGINS";"61.980.530-5";"UNIVERSIDAD DE O'HIGGINS";"Av. Libertador General Bernardo O'Higgins 611";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LE";"Adjudicada";"la Universidad, en su compromiso con el bienestar de sus trabajadores y su familia, busca ofrecer un servicio de atención infantil de calidad, accesible y adecuado para los hijos e hijas de los funcionarios de la institución.";2025-03-12T10:42:09.483;2025-03-24T15:00:00;2025-03-31T17:03:40.723;;"CLP";0;0
1049242-11-L125;"Servicio de producción primer encuentro Puntos de Cultura Comunitaria 2025";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"62.000.430-8";"SEREMÍA DE LAS CULT , ARTES Y PAT REGIÓN DE ÑUBLE";"Ahumada N°48, piso 7mo";"Santiago";"Región Metropolitana de Santiago";"L1";"Adjudicada";"Realizar el primer encuentro regional 2025 de las ocho organizaciones validadas como Puntos de Cultura Comunitaria en la región de Ñuble.";2025-03-19T14:40:32.54;2025-03-26T15:01:00;2025-03-31T17:11:40.923;3500000;"CLP";0;0
369-7-LE25;"SERVICIO DE VIGILANCIA Y SEGURIDAD DDP CHOAPA";"DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHOAPA";"60.511.043-6";"Delegacion Presidencial Provincial de Choapa";"";"";"Región de Coquimbo ";"LE";"Adjudicada";"“SERVICIOS DE GUARDIA DE SEGURIDAD PARA OFICINAS DE LA DELEGACIÓN PRESIDENCIAL DE LA PROVINCIA DE CHOAPA”";2025-03-21T15:54:46.733;2025-03-26T16:35:00;2025-03-31T17:07:27.55;;"CLP";0;0
3641-1-LE25;"SEGUROS ANUALES 2025";"ILUSTRE MUNICIPALIDAD DE SAN GREGORIO";"69.251.500-5";"Municipalidad de San Gregorio - Salud";"Don Bosco Nº 263, Punta Delgada";"San Gregorio";"Región de Magallanes y de la Antártica";"LE";"Adjudicada";"La Ilustre Municipalidad de San Gregorio, llama a licitación pública a los proveedores para contratar seguro anual para bienes y vehículos de la Posta Rural de Punta Delgada, ubicado en calle Don Bosco 230, Punta Delgada, comuna de San Gregorio, XII Región conforme a las presentes bases administrativas.";2025-03-17T12:31:34.847;2025-03-27T16:36:00;2025-03-31T17:04:20.477;13000000;"CLP";0;0
369-8-LE25;"SERVICIO DE ASEO DPP CHOAPA";"DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHOAPA";"60.511.043-6";"Delegacion Presidencial Provincial de Choapa";"";"";"Región de Coquimbo ";"LE";"Adjudicada";"“SERVICIO DE ASEO, LIMPIEZA DE PATIO Y CORTE DE CESPED, PARA LA DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHOAPA”";2025-03-21T15:54:58.893;2025-03-27T09:02:00;2025-03-31T17:09:12.117;;"CLP";0;0
3777-4-LE25;"Contratación de Servicio de Transporte ";"I MUNICIPALIDAD DE HIJUELAS";"69.060.500-7";"Dpto. De Administracion Educacional Municipal";"MANUEL RODRIGUEZ #1665, HIJUELAS";"Hijuelas";"Región de Valparaíso ";"LE";"Adjudicada";"Se requiere la contratación de servicio de transporte de un mini bus para el traslado de los estudiantes de los  establecimientos educacionales  de la municipalidad de Hijuelas, escuela básica Rabuco, escuela Los Tilos de Hualcapo,  escuela Calixto Ovalle Urzua, de ida a los establecimientos educacionales y regreso  a sus hogares.";2025-03-19T13:33:25.607;2025-03-27T18:40:00;2025-03-31T17:01:30.213;20000000;"CLP";0;0
3510-30-L125;"Contratación Transp. Escolar Esc. Isla Tabón";"I MUNICIPALIDAD DE CALBUCO";"69.220.601-0";"Departamento de Educacion";"Galvarino Riveros N116";"Calbuco";"Región de los Lagos ";"L1";"Adjudicada";"Se consulta la contratación del servicio de transporte escolar para los alumnos de la Escuela Rural Isla Tabón. Para el Primer Semestre del año 2025.";2025-03-21T11:09:26.627;2025-03-27T12:52:00;2025-03-31T17:01:24.787;;"CLP";0;0
3483-2-LE25;"ADQUISICÓN DE MAQUINAS PARA EL GIMNASIO DEL RGTO";"COMANDO DE APOYO A LA FUERZA";"65.286.830-4";"Regimiento Logístico N° 6  Pisagua";"Oscar Quina 1333";"Arica";"Región de Arica y Parinacota";"LE";"Adjudicada";"MAQUINAS PARA EL GIMNASIO DEL REGIMIENTO (LEY FORA)";2025-03-14T17:44:13.42;2025-03-20T16:21:00;2025-03-31T16:58:18.313;;"CLP";0;0
2138-15-L125;"CONTRATACIÓN TÉCNICO EN ALIMENTACIÓN A COMPRA DE SERVICIOS PARA UNIDAD SERVICIO DE ALIMENTACIÓN HOSPITAL COMUNITARIO DE QUEILEN.";"SERVICIO DE SALUD CHILOE";"61.978.730-7";"Hospital de Queilen";"RENE CARCAMO N° 331";"Queilén";"Región de los Lagos ";"L1";"Adjudicada";"El Hospital Comunitario de Queilen, requiere cotizar para contratar los servicios de Técnico en alimentación para el Hospital comunitario de Queilen, dicha actividad deberá ser ejecutada por el (la) seleccionado(a) según fecha de adjudicación y/o firma del contrato.  Deberá realizar las labores indicadas a continuación: ?	Recepcionar, almacenar y conservar los alimentos de acuerdo a normas establecidas. ?	Registrar y Mantener oportunamente informado a su jefe directo sobre excedentes y Mermas.";2025-03-17T14:56:22.14;2025-03-24T15:00:00;2025-03-31T16:54:31.267;4606000;"CLP";0;0
2208-3-LE25;"Mantención y reparaciones de vehículo 2025 - 2027.";"SERVICIO DE IMPUESTOS INTERNOS DIRECCION";"60.803.000-k";"SII DR04 Dirección Regional La Serena";"Av. Matta N° 461 Of. 202";"La Serena";"Región de Coquimbo ";"LE";"Adjudicada";"Mantención y reparaciones de vehículo 2025 - 2027., el código interno LE-3215, solicitado por la  IV Dirección Regional La Serena";2025-02-28T12:41:29.393;2025-03-18T16:00:00;2025-03-31T16:50:30.083;;"CLP";0;0
3326-17-LE25;"SUMINISTRO DE ADQUISICIÓN E INSTALACIÓN DE VIDRIOS LUNETAS Y PARABRISAS PARA VEHÍCULOS DE CARGO DE CARABINEROS DE CHILE SEGUN BASES ADMINISTRATIVAS Y TÉCNICAS";"DIRECCION DE LOGISTICA DE CARABINEROS";"61.938.500-4";"Depto.Transportes L.3";"Vivaceta Nro. 2700";"Independencia";"Región Metropolitana de Santiago";"LE";"Adjudicada";"SUMINISTRO DE ADQUISICIÓN E INSTALACIÓN DE VIDRIOS LUNETAS Y PARABRISAS PARA VEHÍCULOS DE CARGO DE CARABINEROS DE CHILE, SEGUN BASES ADMINISTRATIVAS Y TÉCNICAS";2025-03-06T18:22:28.527;2025-03-20T15:25:00;2025-03-31T16:50:54.7;67429000;"CLP";0;0
2703-71-L125;"SC 10843 compra de insumos médicos";"I MUNICIPALIDAD DE TALAGANTE";"69.071.800-6";"Dirección de Salud";"";"";"Región Metropolitana de Santiago";"L1";"Adjudicada";"SC 10843, compra de insumos, para uso Farmacia.";2025-03-04T16:05:34.427;2025-03-12T17:25:00;2025-03-31T16:51:48.23;;"CLP";0;0
