codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
3624-68-LP24;"DISEÑO REPOS. ESCUELA BÁSICA LA PEÑA NOGALES";"I MUNICIPALIDAD DE NOGALES";"69.060.600-3";"Municipalidad De Nogales";"PEDRO FELIX VICUÑA 199";"Nogales";"Región de Valparaíso";"LP";"Revocada";"CONSULTORÍA PARA EL DISEÑO DE REPOSICIÓN ESCUELA BÁSICA LA PEÑA, COMUNA DE NOGALES";2024-11-22T10:50:00;2025-02-25T15:01:00;2025-03-10T20:00:00;108634000;"CLP";0;0
4455-6-LE25;"SERVICIOS DE ARRIENDO EQUIPOS FOTOCOPIADORES ESTABLECIMIENTOS EDUCACIONALES Y DAEM ARAUCO LEY SEP";"I MUNICIPALIDAD DE ARAUCO";"69.160.100-5";"Ilustre Municipalidad de Arauco - Educación";"";"";"Región del Biobío";"LE";"Revocada";"SERVICIOS DE ARRIENDO EQUIPOS FOTOCOPIADORES ESTABLECIMIENTOS EDUCACIONALES Y DAEM ARAUCO LEY SEP";2025-02-14T17:13:46.233;2025-02-24T15:00:00;2025-03-10T16:40:50.633;;"CLP";0;0
621-1083-LR24;"AP. CARBON ACTIV CPL 65A75X95A105CM 1000020539";"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD";"61.608.700-2";"Compras del Giro 621";"Bodega Proveedor";"Santiago Centro";"Región Metropolitana de Santiago";"LR";"Revocada";"BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD";2024-12-30T13:54:52.543;2025-01-29T16:00:00;2025-03-03T17:30:00;632991250;"CLP";0;0
673-2-LE25;"SERVICIOS TÉCNICOS PARA REGULARIZACIÓN 118 TÍTULOS";"MINISTERIO DE BIENES NACIONALES";"70.470.900-5";"SEREMI del Libertador General Bernardo OHiggins";"Alcazar Nº 431";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LE";"Revocada";"Servicios de Mensura de 118 casos en proceso de saneamiento del dominio de la pequeña propiedad raíz particular D.L. N° 269579.  Que, el Gobierno de Chile, a través de sus distintas instituciones, se encuentra en una constante preocupación por atender a los sectores más desposeídos del país.";2025-02-13T15:53:00;2025-02-26T15:00:00;2025-03-10T15:30:00;30276613;"CLP";0;0
3172-177-LR24;"REMODELACIÓN TIENDA DEPARTAMENTO L.2.";"DIRECCION DE LOGISTICA DE CARABINEROS";"61.938.500-4";"Depto.Cuarteles L.1";"Avda. Libertador Bernardo O'higgins";"Santiago Centro";"Región Metropolitana de Santiago";"LR";"Revocada";"OBRA MENOR REMODELACIÓN TIENDA DEL DEPARTAMENTO ADQUISICIONES Y ABASTECIMIENTO L.2.";2024-12-05T17:22:23.46;2025-01-10T11:00:00;2025-03-11T19:00:00;769293638;"CLP";0;0
662237-1-LQ25;"Servicio de Courier Nacional e Internacional";"SERVICIO NACIONAL PARA LA PREVENCION Y REHABILITACION DEL CONSUMO DE D";"61.980.170-9";"SENDA NACIONAL";"Agustinas 1235, piso 9";"Santiago Centro";"Región Metropolitana de Santiago";"LQ";"Revocada";"El Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol, “SENDA” ubicado en Agustinas 1235 piso 6, 7 y 9 de la comuna y ciudad de Santiago, llama a Licitación Pública  para la contratación de un Servicio de Courier Nacional e Internacional, traslado de Documentos, Valijas y Encomiendas.";2025-01-09T16:36:28.127;2025-01-29T15:00:00;2025-03-12T20:00:00;;"CLP";0;0
1202333-29-LE25;"SERVICIO DE IMPRESIÓN GRAFICA";"I MUNICIPALIDAD DE QUINTERO";"69.060.700-K";"LICITACIONES";"NORMANDIE 1916 QUINTERO";"Quintero";"Región de Valparaíso";"LE";"Revocada";"SERVICIO DE IMPRESIÓN GRAFICA";2025-03-04T18:11:56.67;2025-03-10T15:00:00;2025-03-13T19:00:00;;"CLP";0;0
732465-1-LE25;"COMPRA Y DISTRIBUCIÓN DE BIDONES DE AGUA PURIFICAD";"CORP ADMINISTRATIVA DEL PODER JUDICIAL";"60.301.001-9";"6° TOP de Santiago";"Avda. Pedro Montt 1606 - Torre C - 7 y 8 Piso";"San Miguel";"Región Metropolitana de Santiago";"LE";"Revocada";"ADQUISICIÓN Y DISTRIBUCIÓN DE BIDONES DE AGUA PURIFICADA Y ENTREGA DE DISPENSADORES EN COMODATO AL 6° TRIBUNAL DE JUICIO ORAL EN LO PENAL DE SANTIAGO";2025-02-19T15:16:43.41;2025-03-05T18:00:00;2025-03-12T09:59:00;;"CLP";0;0
2426-61-LQ24;"RECUPERACIÓN MULTICANCHA LAS PALMAS CERRO PLACERES D. SEGURIDAD CIUDADANA";"I MUNICIPALIDAD DE VALPARAISO";"69.060.900-2";"ADQUISICIONES MAYORES";"";"";"Región de Valparaíso";"LQ";"Revocada";"PEDIDO Nº 20, DIRECCIÓN DE SEGURIDAD CIUDADANA";2024-10-14T10:46:50.223;2024-11-04T15:30:00;2025-03-13T16:00:00;187500000;"CLP";0;0
2832-71-L124;"ADQUISICIÓN DE EQUIPOS OXIGENOTERAPIA, DEPARTAMENTO DE SALUD";"I MUNICIPALIDAD DE QUILLOTA";"69.260.400-8";"DEPARTAMENTO DE SALUD";"FARMACIA COMUNAL SAN MARTÍN, AVENIDA  VALPARAISO 250, QUILLOTA";"Quillota";"Región de Valparaíso";"L1";"Revocada";"Se requieren equipos para oxigenoterapia  de pacientes con dependencia severa, con la finalidad de brindar una atención integral y eficiente";2024-12-12T15:57:00;2024-12-18T15:30:00;2025-03-13T16:24:00;4780000;"CLP";0;0
4373-23-LE24;"CONTRATACIÓN ATO PARA APOYO A CONSULTORÍA DISEÑO";"DELEGACIÓN PRESIDENCIAL PROVINCIAL DE ISLA DE PASCUA";"60.511.053-3";"DELEGACION PRESIDENCIAL PROVINCIAL ISLA DE PASCUA";"Pasaje Kiri Reva S/N";"Isla De Pascua";"Región de Valparaíso";"LE";"Revocada";"•	Coordinación de la programación de la consultoría de diseño y sus proyectos de especialidad junto a la pertinencia con respecto a las condiciones y realidad del terreno. •	Para dar inicio a las labores del ATO, el profesional deberá realizar la revisión de los antecedentes del proyecto. Luego, debe participar en conjunto con la Unidad Técnica en la Formulación de las Bases para su posterior proceso licitatorio. Por último, una vez adjudicada la Consultoría de diseño, realizar seguimiento y asesoramiento a la Empresa a cargo del diseño.  •	Realizar asesoría técnica de obras en el periodo requerido para diseño del proyecto en cuestión. Apoyar en las gestiones de seguimiento de la Consultoría a la Unidad de Planificación de la Delegación Presidencial Provincial de Isla de Pascua.  e Isla de Pascua.";2025-02-21T14:16:01.22;2025-03-03T18:00:00;2025-03-14T18:00:00;;"CLP";0;0
2909-5-H225;"SERVICIO TRANSPORTE ESCOLAR 2025";"I MUNICIPALIDAD DE FUTRONO";"69.200.700-k";"Departamento de Educación";"Balmaceda 490";"Futrono";"Región de Los Ríos";"H2";"Revocada";"llamese a licitacion privada servicio de transporte alumnos escuelas Municipales 2025";2025-02-17T16:58:34.157;2025-02-26T15:35:00;2025-03-14T18:36:00;;"CLP";0;0
3502-173-LQ24;"CONSTRUCCIÓN GALPÓN MUNICIPAL COMUNA DE TRAIGUEN";"MUNICIPALIDAD DE TRAIGUEN";"69.180.700-2";"MUNICIPALIDAD DE TRAIGUEN";"Saavedra S/N, lado edificio municipal de Basilio Urrutia";"Traiguén";"Región de la Araucanía";"LQ";"Revocada";"CONSTRUCCIÓN GALPÓN MUNICIPAL, COMUNA DE TRAIGUEN";2025-01-15T12:38:10.917;2025-02-11T15:00:00;2025-03-14T17:45:00;151419438;"CLP";0;0
5124-3-LE25;"Suministro reparaciones eléctricas";"I MUNICIPALIDAD DE LITUECHE";"69.091.100-0";"DEPARTAMENTO DE EDUCACION LITUECHE";"Av. Obispo Eduardo Larraín s/n";"Litueche";"Región del Libertador General Bernardo O´Higgins";"LE";"Revocada";"Es un suministro en el cual no necesariamente se ejecutará la totalidad del presupuesto disponible, dependerá de las necesidades de mantención, reparación o instalación que se generen en cada establecimiento educacional y en el Departamento de Educación, por lo que el oferente deberá considerar todos los antecedentes entregados a la hora de realizar la postulación.";2025-02-18T16:33:48.027;2025-02-26T14:25:00;2025-03-13T14:26:00;40000000;"CLP";0;0
867990-287-L124;"Adquisición de  implementos y materiales para variados deportes- CDP 77335 CC 102";"UNIVERSIDAD DE SANTIAGO DE CHILE";"60.911.000-7";"Unidad de Coordinación Institucional - UCI";"Av. Víctor Jara N°3651";"Estación Central";"Región Metropolitana de Santiago";"L1";"Revocada";"Se requiere adquirir implementos y materiales para variados deportes";2024-12-19T17:47:34.827;2024-12-24T15:00:00;2025-03-14T18:00:00;2330310;"CLP";0;0
584146-5-L125;"INSUMOS DE COMPUTACION";"I MUNICIPALIDAD DE PURRANQUE";"69.210.500-1";"DEPARTAMENTO DE SALUD MUNICIPAL";"21 DE MAYO Nº 415";"Purranque";"Región de los Lagos";"L1";"Revocada";"INSUMOS DE COMPUTACIÓN PARA EL CESFAM. PUESTOS EN PURRANQUE, FLETE INCLUIDOS. VER BAG, ET Y ANEXOS.";2025-01-13T17:15:19.047;2025-01-20T15:05:00;2025-03-14T12:09:00;;"CLP";0;0
3928-10-LE25;"CONTRATO DE SUMINISTRO FRUTAS Y VERDURAS PARA EL DEPARTAMENTO DE EDUCACIÓN MUNICIPAL ESTABLECIMIENTOS EDUCACIONALES JARDINES INFANTILES AÑO 2025";"ILUSTRE MUNICIPALIDAD DE PICHILEMU";"69.091.201-5";"Educación Municipal";"Angel Gaete 365";"Pichilemu";"Región del Libertador General Bernardo O´Higgins";"LE";"Revocada";"CONTRATO DE SUMINISTRO FRUTAS Y VERDURAS PARA EL DEPARTAMENTO DE EDUCACIÓN MUNICIPAL, ESTABLECIMIENTOS EDUCACIONALES, JARDINES INFANTILES AÑO 2025";2025-02-21T15:33:00.44;2025-03-07T15:30:00;2025-03-14T16:00:00;;"CLP";0;0
4889-8-LE25;"Facilitador CeCrea2025 Artes escénicas - Coyhaique";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"65.620.850-3";"Consejo Regional de Cultura Región de Aysen";"EUSEBIO LILLO N° 171  - COYHAIQUE";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Revocada";"La SEREMI de las Culturas las Artes y el Patrimonio de la Región de Aysén, requiere contratar los servicios de un facilitador-a en el área de artes escénicas para el programa de los centros de creación para niños, niñas y jóvenes de 7 a 19 años CeCrea, desde marzo del año 2025 a diciembre del año 2025.";2025-02-25T16:04:29.22;2025-03-07T11:00:00;2025-03-14T11:00:00;10000000;"CLP";0;0
2785-6-LE25;"SDA 4188 ARRIENDO DE CAMIONES ALJIBE";"I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ";"69.264.800-5";"I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ";"LOS ACACIOS  43, VILLA SAN PEDRO";"San Pedro de La Paz";"Región del Biobío";"LE";"Revocada";"ARRIENDO DE 2 CAMIONES ALJIBE CAPACIDAD MINIMA 10.000 MT3, POR 45 DÍAS TRABAJADOS, SEGÚN REQUERIMIENTOS Y ESPECIFICACIONES TÉCNICAS INDICADAS EN BASES EN ARCHIVO ADJUNTO.";2025-02-05T16:39:34.68;2025-02-17T15:01:00;2025-03-14T16:00:00;14000000;"CLP";0;0
4889-12-LE25;"CeCrea2025 Gestor territorial - Coyhaique";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"65.620.850-3";"Consejo Regional de Cultura Región de Aysen";"EUSEBIO LILLO N° 171  - COYHAIQUE";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Revocada";"La SEREMI de las Culturas las Artes y el Patrimonio de la Región de Aysén, requiere contratar los servicios de un Gestor Territorial para el programa de los centros de creación para niños, niñas y jóvenes de 7 a 19 años CeCrea, desde marzo del año 2025 a diciembre del año 2025.";2025-02-25T16:07:02.727;2025-03-07T11:00:00;2025-03-14T11:00:00;14000000;"CLP";0;0
4889-10-LE25;"Facilitador CeCrea2025 Artes literarias - Coyhaique";"SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES";"65.620.850-3";"Consejo Regional de Cultura Región de Aysen";"EUSEBIO LILLO N° 171  - COYHAIQUE";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Revocada";"La SEREMI de las Culturas las Artes y el Patrimonio de la Región de Aysén, requiere contratar los servicios de un facilitador-a en el área de artes literarias para el programa de los centros de creación para niños, niñas y jóvenes de 7 a 19 años CeCrea, desde marzo del año 2025 a diciembre del año 2025.";2025-02-25T16:03:58.627;2025-03-07T11:00:00;2025-03-14T11:00:00;10000000;"CLP";0;0
3201-33-LE25;"MATERIALES DE LIBRERÍASEGÚN ADJUNTODOMITILA PP";"I MUNICIPALIDAD DE LONCOCHE";"69.191.100-4";"Departamento de Educación";"Arturo Prat 590, segundo piso";"Loncoche";"Región de la Araucanía";"LE";"Revocada";"MATERIALES DE LIBRERÍA SEGÚN ADJUNTO PARA ESCUELA DOMITILA PINNA PARRA,OFERTA DEBE ADJUNTAR COTIZACIÓN DETALLADA Y ORDENADA SEGÚN ADJUNTO,OFERTA DEBE INDICAR PLAZO DE ENTREGA,MONTO DISPONIBLE DEBE INCLUIR TODOS LOS GASTOS ASOCIADOS A LA ENTREGA. LA ENTREGA DE LOS MATERIALES NO DEBE SER PARCIALIZADA,OFERTA QUE NO ADJUNTE COTIZACIÓN NO SERA EVALUADA. OFERTA DEBE SER CON IVA INCLUIDO.";2025-01-30T18:58:24.72;2025-02-07T16:13:00;2025-03-14T09:01:00;14000000;"CLP";0;0
993-23-LE25;"Servicio Transporte de Personal op. Recebo";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - II Región - Dirección Regional";"21 de Mayo, N° 470, 3er piso";"Antofagasta";"Región de Antofagasta";"LE";"Revocada";"Servicio de Arriendo de 1 Van para Transporte de Personal apoyo a la operación de Recebo por el periodo de 3 meses, según bases administrativas adjuntas";2025-02-19T10:19:00;2025-03-03T15:00:00;2025-03-17T20:23:00;14000000;"CLP";0;0
3201-37-LE25;"PLATAFORMA LIBRO DE CLASES DIGITAL AÑO 2025";"I MUNICIPALIDAD DE LONCOCHE";"69.191.100-4";"Departamento de Educación";"Arturo Prat 590, segundo piso";"Loncoche";"Región de la Araucanía";"LE";"Revocada";"SE REQUIERE LA CONTRATACIÓN DE PLATAFORMA LIBRO DE CLASES DIGITAL PARA LOS ESTABLECIMENTOS MUNICIPALES DE LA COMUNA DE LONCOCHE. ESCUELAS ALBORADA, ARAUCARIAS, DOMITILA PINNA PARRA, EGON KEUTMANN BESGEN, C.E.D.I WE NEPEN  Y LICEOS BICENTENARIOS, PADRE ALBERTO HURTADO CRUCHAGA Y ANDRÉS BELLO, PERIODO MARZO A DICIEMBRE AÑO 2025 SE ADJUNTAN BASES TÉCNICAS Y ADMINISTRATIVAS.";2025-02-06T13:14:50.877;2025-02-18T14:00:00;2025-03-03T17:24:00;17500000;"CLP";0;0
699360-2-LP25;"ADQUISICIÓN DE MATERIAL DE PUBLICIDAD Y APOYO.";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.000-k";"Departamento Análisis Criminal";"Av. Lib. Bdo. Ohiggins 1196, piso 6";"Santiago Centro";"Región Metropolitana de Santiago";"LP";"Revocada";"Adquisición de materiales de oficina y artículos promocionales para el Departamento Plan Cuadrante e Integración Comunitaria, incluyendo cuadernos, blocks de notas, lanyards, bolígrafos, llaveros y mochilas, con impresión institucional según especificaciones.";2025-02-04T17:55:07.38;2025-02-11T18:00:00;2025-03-03T18:38:00;;"CLP";0;0
699360-3-LE25;"ADQUISICIÓN DE 2.000 PENDRIVE CON LOGO MICC";"DIRECCION DE LOGISTICA DE CARABINEROS";"60.505.000-k";"Departamento Análisis Criminal";"Av. Lib. Bdo. Ohiggins 1196, piso 6";"Santiago Centro";"Región Metropolitana de Santiago";"LE";"Revocada";"Adquisición de 2.000 pendrives con logo institucional para difusión y apoyo a actividades del Departamento Plan Cuadrante e Integración Comunitaria, asegurando identidad corporativa y disponibilidad de material digital.";2025-02-04T17:55:25.707;2025-02-11T18:00:00;2025-03-03T18:52:00;;"CLP";0;0
4809-4-LE25;"PERFIL ANGULO Y PLANCHAS DE FE NEGRO CCI";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Vialidad - IX Región - Provincia de Cautín";"Avenida Prat 712 (ENTRE PISO),  Oficina Provincial.";"Temuco";"Región de la Araucanía";"LE";"Revocada";"La Dirección de Vialidad Provincia de Cautín, solicita ofertas para la adquisición de PERFIL ANGULO Y PLANCHAS DE FE NEGRO para Obras del Programa CCI, el Área de CCI Oficina Provincial Cautín Dirección Regional de Vialidad Región de La Araucanía.  Conforme a los requerimientos administrativos y técnicos descritos en las presentes Bases de Licitación.";2025-02-12T17:05:55.32;2025-02-20T15:00:00;2025-03-03T19:48:00;;"CLP";0;0
2483-13-LE25;"CAPACITACIÓN DENOMINADA: MODERNIZACIÓN DE LA LEY N°19.886 DE COMPRAS PÚBLICAS NUEVO LLAMADO";"I MUNICIPALIDAD DE QUILICURA";"69.071.300-4";"DEPARTAMENTO COMPRAS PÚBLICAS";"";"";"Región Metropolitana de Santiago";"LE";"Revocada";"CAPACITACIÓN DENOMINADA: MODERNIZACIÓN DE LA LEY N°19.886 DE COMPRAS PÚBLICAS, NUEVO LLAMADO";2025-01-29T11:05:31.253;2025-02-03T15:01:00;2025-03-03T18:00:00;;"CLP";0;0
2422-10-LE25;"S.A 942882 TIRAS DE FIERRO";"I MUNICIPALIDAD DE PUENTE ALTO";"69.072.100-7";"I MUNICIPALIDAD DE PUENTE ALTO";"CONCHA Y TORO 3214, PARQUE GABRIELA";"Puente Alto";"Región Metropolitana de Santiago";"LE";"Revocada";"NECESIDADES DE LA DIRECCION PARA TRABAJOS DEPARTAMENTO DE OPERACIONES";2025-01-28T11:25:03.527;2025-02-05T10:01:00;2025-03-03T18:09:00;;"CLP";0;0
1095-6-LE25;"ARRIENDO DE 4 EXCAVADORAS APTO EL TEPUAL A.D";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Aeropuertos - X Región";"O´Higgins 451 Piso 2 Pto. Montt";"Puerto Montt";"Región de los Lagos";"LE";"Revocada";"Que, se requiere el arriendo de cuatro excavadoras con orugas 1000 horas en total para trabajos de Conservación menor en el aeropuerto El Tepual, Provincia de Llanquihue. Que, es necesario realizar descuaje en diferentes sectores del recinto aeroportuario, como lo son  franja de seguridad, umbrales, entre otros para el aeropuerto El Tepual recinto ubicado en la Provincia de Llanquihue.";2025-02-21T10:21:34.07;2025-02-27T17:30:00;2025-03-03T17:30:00;;"CLP";0;0
1211839-21-L125;"SERVICIO DE ATENCIÓN OFTALMOLÓGICA PARA FUNCIONARIOS";"CORP MUNIC EDUC SALUD Y ATENCION";"70.856.400-1";"DEPARTAMENTO DE ABASTECIMIENTO";"despacho según distribución según fechas";"Puente Alto";"Región Metropolitana de Santiago";"L1";"Revocada";"Servicio de atención oftalmológica y entrega de lentes ópticos para funcionarios sindicalizados de la Corporación, de acuerdo a lo indicado en el artículo N°28 del Acuerdo Marco.";2025-03-05T17:44:00;2025-03-13T15:00:00;2025-03-19T18:30:00;4000000;"CLP";0;0
1398-10-LP25;"ARRIENDO DE AMBULANCIAS.";"SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS";"61.606.800-8";"Servicio de Salud Ohiggins";"Av. Bombero Villalobos 240.";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LP";"Revocada";"El Servicio de Salud O´Higgins, en adelante “El Servicio”, con la finalidad de contratar arriendo de ambulancias para dotación de establecimientos de la Red Asistencial de O´Higgins, es que mediante este acto e instrumento administrativo se viene en llamar a Licitación Pública.";2025-02-03T10:38:02.74;2025-02-21T19:49:00;2025-03-20T19:50:00;130000000;"CLP";0;0
2026-163-LE24;"ESTUDIO MECANICA DE SUELO CESFAM HIJUELA";"SERVICIO SALUD VINA DEL MAR QUILLOTA";"61.606.600-5";"Servicio de Salud Viña del Mar - Quillota";"Limache 1307 esq. Peñablanca";"Viña del Mar";"Región de Valparaíso";"LE";"Revocada";"Estudio Mecánica de Suelos para el Proyecto CESFAM Dr. Orlando Orrego, Este estudio tiene como objetivo determinar las características de los suelos en que se fundara el establecimiento de salud y definir las condiciones de diseño de las fundaciones. El sitio que se estudia se encuentra emplazado en calle Manuel Rodríguez N°1980, Hijuelas y tiene una superficie de 7.014,82 m2";2024-11-15T14:51:50.4;2024-12-02T18:00:00;2025-03-03T19:00:00;;"CLP";0;0
4511-2-LR25;"CONST. VIVIENDAS D.S49 MODALIDAD CSP COMITE HAB. EL LUCERO";"ILUSTRE MUNICIPALIDAD DE RETIRO";"69.130.800-6";"Secpla";"Av. Errázuriz Nº 240 Retiro";"Retiro";"Región del Maule";"LR";"Revocada";"CONSTRUCCIÓN VIVIENDAS D.S.49 MODALIDAD CSP, COMITÉ HABITACIONAL EL LUCERO, COMUNA DE RETIRO";2025-01-15T15:10:00;2025-02-17T15:00:00;2025-03-21T18:00:00;;"CLF";0;0
4594-2-LP25;"SUMINISTRO DE INSUMOS CLINICOS";"I MUNICIPALIDAD DE COIHUECO";"69.141.102-8";"Departamento de Salud";"Sargento Aldea / 18 de Septiembre";"Coihueco";"Región del Ñuble";"LP";"Revocada";"ADQUISICION SUMINISTRO DE INSUMOS CLINICOS DESTINADOS A LOS BENEFICIARIOS DE LOS ESTABLECIMIENTOS DEL DEPARTAMENTO DE SALUD.  LOS PRODUCTOS DEBEN SER DESPACHADOS A CALLE 18 DE SEPTIEMBRE 1643";2025-01-06T11:00:59.36;2025-01-27T16:00:00;2025-03-21T17:33:00;89990385;"CLP";0;0
1057417-154-LQ24;"SERV. AUX. DE ANESTESIA PARA CIRUGÍAS VARIAS";"COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ";"61.607.301-K";"Bienes y Servicios";"AVDA. FRANCISCO BILBAO 941 OFICINA 10 SANTIAGO";"Providencia";"Región del Biobío";"LQ";"Revocada";"Existe la necesidad de compra de SERV. AUX. DE ANESTESIA PARA CIRUGÍAS VARIAS, para la atención de pacientes del Complejo Asistencial “Dr. Víctor Ríos Ruiz”.";2024-10-29T11:08:00;2024-11-15T15:30:00;2025-03-21T18:00:00;;"CLP";0;0
1660-23-LE25;"MANTENCIÓN PREVENTIVA Y CORRECTIVA EQUIPOS MÉDICOS";"SERVICIO SALUD COQUIMBO HOSP DE SALAMANC";"61.606.408-8";"SERVICIO SALUD COQUIMBO HOSP DE SALAMANC";"AVENIDA INFANTE N°891";"Salamanca";"Región de Coquimbo";"LE";"Revocada";"SE REQUIERE: MANTENCIÓN PREVENTIVA Y CORRECTIVA A EQUIPOS MÉDICOS. SE ADJUNTAN BASES ADMINISTRATIVAS Y TECNICAS. SE ADJUNTAN FORMULARIOS EDITABLES. REQUIRENTE:JEFE DE MANTENCIÓN";2025-02-27T16:01:45.85;2025-03-10T17:23:00;2025-03-21T12:33:13.143;;"CLP";0;0
1237328-12-LE25;"SERVICIO DE RETIRO REAS EN CENTROS DE SALUD";"CORP MUNICIPAL DE PUNTA ARENAS PARA LA EDUCACION SALUD Y AT AL MENOR";"70.931.900-0";"SALUD CORPORACION MUNICIPAL DE PUNTA ARENAS";"Jorge Montt 890";"Punta Arenas";"Región de Magallanes y de la Antártica";"LE";"Revocada";"Se requiere contratar los servicios para el retiro, transporte y eliminación de REAS generados por los distintos establecimientos de atención de salud, dependientes de la Corporación Municipal de Punta Arenas, CESFAM, CECOSF, SAR y Centro Comunal Norte y Laboratorio CORMUPA, en virtud de lo especificado en las Bases Técnicas del la presente Licitación. Inicio 1 de abril 2025.";2025-03-03T12:32:30.427;2025-03-12T15:05:00;2025-03-21T09:30:00;27370000;"CLP";0;0
1224957-9-LE25;"Conservación Sistema eléctrico Colegio Rep. de Siria";"CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA";"70.932.800-K";"CMDS Nivel Central";"Manuel de Salas 451";"Ñuñoa";"Región Metropolitana de Santiago";"LE";"Revocada";"Según  Res. N°50 de 11/02/2025";2025-02-11T18:45:31.557;2025-02-21T15:00:00;2025-03-24T23:59:00;38999870;"CLP";0;0
2686-15-LQ25;"CARPETEO ASFALTICO DIVERSOS SECTORES";"I MUNICIPALIDAD DE COLINA";"69.071.500-7";"SECPLAN";"AVENIDA COLINA Nº. 700.";"Colina";"Región Metropolitana de Santiago";"LQ";"Revocada";"CARPETEO ASFALTICO DIVERSOS SECTORES EN LA COMUNA DE COLINA";2025-02-03T16:12:01.873;2025-02-24T15:00:00;2025-03-25T20:00:00;;"CLP";0;0
2483-19-LE25;"ADQUISICIÓN DE MATERIALES PARA CIERRES PERIMETRALES MANTENCIÓN COMUNITARIA AÑO 2025";"I MUNICIPALIDAD DE QUILICURA";"69.071.300-4";"DEPARTAMENTO COMPRAS PÚBLICAS";"";"";"Región Metropolitana de Santiago";"LE";"Revocada";"ADQUISICIÓN DE MATERIALES PARA CIERRES PERIMETRALES MANTENCIÓN COMUNITARIA AÑO 2025, DECRETO ALCALDICIO E. N°517, APRUEBA BASES";2025-02-13T12:05:57.91;2025-02-24T15:00:00;2025-03-25T18:00:00;;"CLP";0;0
1709-8-LE25;"DOMO GEODÉSICO DE MADERA";"I MUNICIPALIDAD DE CAUQUENES";"69.120.400-6";"Salud";"Antonio Varas Nr. 466";"Cauquenes";"Región del Maule";"LE";"Revocada";"DOMO GEODÉSICO DE MADERA";2025-03-14T15:41:00;2025-03-24T17:00:00;2025-03-25T16:23:00;;"CLP";0;0
1210674-8-LE25;"Servicio de Fletes para centros de administración";"SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI";"62.000.890-7";"ADMINISTRACIÓN DIRECTA REGIÓN METROPOLITANA";"Av.Libertador Bernardo O'Higgins N°1449,Torre 7 P3";"Santiago";"Región Metropolitana de Santiago";"LE";"Revocada";"Contar con el servicio de fletes para los centros de administración directa de la Dirección Regional Metropolitana.";2025-03-14T10:50:56.453;2025-03-19T15:01:00;2025-03-25T16:22:00;65000000;"CLP";0;0
4174-14-LE25;"Convenio suministros alimentos abarrotes menaje";"Ilustre Municipalidad de Quirihue";"69.140.100-6";"Secplan";"Esmeralda	698";"Quirihue";"Región del Ñuble";"LE";"Revocada";"se requiere suscribir convenio de suministro de alimentos, abarrotes, pastelería y productos para coctel según se indica en los respectivos anexos económicos. El Proveedor puede ofertas en una línea o en más de una, deben subir los anexos correspondientes a la línea que postulará. Por ser un convenio de suministro que se irá ejecutando en el tiempo, al momento de ofertar debe poner la cantidad 1";2025-02-14T12:30:00;2025-02-26T12:00:00;2025-03-25T19:52:00;;"CLP";0;0
